Well name,"MD
(m)","Incl
(°)","Azim Grid
(°)","TVD
(m)"
SY116,5186.25,2.463,207.038,5184.894
SY116,5186.375,2.462,207.743,5185.019
SY116,5186.5,2.462,208.096,5185.144
SY116,5186.625,2.461,208.73,5185.268
SY116,5186.75,2.461,209.213,5185.393
SY116,5186.875,2.46,209.398,5185.518
SY116,5187,2.46,209.705,5185.643
SY116,5187.125,2.459,210.018,5185.768
SY116,5187.25,2.459,210.199,5185.893
SY116,5187.375,2.458,210.606,5186.018
SY116,5187.5,2.458,210.817,5186.143
SY116,5187.625,2.458,211.214,5186.268
SY116,5187.75,2.457,211.55,5186.392
SY116,5187.875,2.457,211.693,5186.517
SY116,5188,2.457,211.931,5186.642
SY116,5188.125,2.456,212.128,5186.767
SY116,5188.25,2.456,212.217,5186.892
SY116,5188.375,2.456,212.374,5187.017
SY116,5188.5,2.456,212.509,5187.142
SY116,5188.625,2.456,212.579,5187.267
SY116,5188.75,2.456,212.759,5187.391
SY116,5188.875,2.456,213.007,5187.516
SY116,5189,2.456,213.148,5187.641
SY116,5189.125,2.456,213.436,5187.766
SY116,5189.25,2.456,213.571,5187.891
SY116,5189.375,2.456,213.801,5188.016
SY116,5189.5,2.456,213.993,5188.141
SY116,5189.625,2.456,214.091,5188.266
SY116,5189.75,2.456,214.323,5188.391
SY116,5189.875,2.456,214.596,5188.515
SY116,5190,2.457,214.732,5188.64
SY116,5190.125,2.457,214.968,5188.765
SY116,5190.25,2.457,215.137,5188.89
SY116,5190.375,2.457,215.202,5189.015
SY116,5190.5,2.458,215.321,5189.14
SY116,5190.625,2.458,215.376,5189.265
SY116,5190.75,2.459,215.457,5189.39
SY116,5190.875,2.459,215.449,5189.514
SY116,5191,2.459,215.406,5189.639
SY116,5191.125,2.46,215.274,5189.764
SY116,5191.25,2.461,215.146,5189.889
SY116,5191.375,2.461,215.098,5190.014
SY116,5191.5,2.462,215.02,5190.139
SY116,5191.625,2.463,214.899,5190.264
SY116,5191.75,2.463,214.801,5190.389
SY116,5191.875,2.464,214.542,5190.514
SY116,5192,2.465,214.263,5190.638
SY116,5192.125,2.465,214.142,5190.763
SY116,5192.25,2.466,213.967,5190.888
SY116,5192.375,2.467,213.91,5191.013
SY116,5192.5,2.468,213.822,5191.138
SY116,5192.625,2.469,213.713,5191.263
SY116,5192.75,2.469,213.636,5191.388
SY116,5192.875,2.471,213.435,5191.513
SY116,5193,2.472,213.172,5191.637
SY116,5193.125,2.472,213.02,5191.762
SY116,5193.25,2.473,212.678,5191.887
SY116,5193.375,2.475,212.291,5192.012
SY116,5193.5,2.475,212.079,5192.137
SY116,5193.625,2.476,211.618,5192.262
SY116,5193.75,2.478,211.134,5192.387
SY116,5193.875,2.478,210.9,5192.512
SY116,5194,2.48,210.481,5192.637
SY116,5194.125,2.48,210.31,5192.761
SY116,5194.25,2.481,210.078,5192.886
SY116,5194.375,2.483,210.01,5193.011
SY116,5194.5,2.483,210.027,5193.136
SY116,5194.625,2.484,210.118,5193.261
SY116,5194.75,2.486,210.221,5193.386
SY116,5194.875,2.486,210.259,5193.511
SY116,5195,2.487,210.302,5193.636
SY116,5195.125,2.489,210.328,5193.76
SY116,5195.25,2.489,210.346,5193.885
SY116,5195.375,2.49,210.404,5194.01
SY116,5195.5,2.491,210.441,5194.135
SY116,5195.625,2.492,210.531,5194.26
SY116,5195.75,2.493,210.653,5194.385
SY116,5195.875,2.493,210.736,5194.51
SY116,5196,2.494,210.956,5194.635
SY116,5196.125,2.495,211.232,5194.759
SY116,5196.25,2.496,211.371,5194.884
SY116,5196.375,2.496,211.589,5195.009
SY116,5196.5,2.497,211.687,5195.134
SY116,5196.625,2.498,211.705,5195.259
SY116,5196.75,2.498,211.755,5195.384
SY116,5196.875,2.499,211.926,5195.509
SY116,5197,2.499,212.079,5195.634
SY116,5197.125,2.5,212.505,5195.758
SY116,5197.25,2.5,212.757,5195.883
SY116,5197.375,2.501,213.247,5196.008
SY116,5197.5,2.501,213.62,5196.133
SY116,5197.625,2.501,213.754,5196.258
SY116,5197.75,2.501,213.968,5196.383
SY116,5197.875,2.502,214.197,5196.508
SY116,5198,2.502,214.339,5196.633
SY116,5198.125,2.502,214.682,5196.758
SY116,5198.25,2.502,215.047,5196.882
SY116,5198.375,2.502,215.203,5197.007
SY116,5198.5,2.502,215.397,5197.132
SY116,5198.625,2.502,215.427,5197.257
SY116,5198.75,2.502,215.388,5197.382
SY116,5198.875,2.502,215.294,5197.507
SY116,5199,2.502,215.25,5197.632
SY116,5199.125,2.502,215.196,5197.757
SY116,5199.25,2.502,215.215,5197.881
SY116,5199.375,2.502,215.26,5198.006
SY116,5199.5,2.501,215.42,5198.131
SY116,5199.625,2.501,215.658,5198.256
SY116,5199.75,2.501,215.79,5198.381
SY116,5199.875,2.501,216.028,5198.506
SY116,5200,2.5,216.169,5198.631
SY116,5200.125,2.5,216.191,5198.756
SY116,5200.25,2.5,216.161,5198.88
SY116,5200.375,2.5,216.124,5199.005
SY116,5200.5,2.5,216.035,5199.13
SY116,5200.625,2.499,215.939,5199.255
SY116,5200.75,2.499,215.889,5199.38
SY116,5200.875,2.499,215.786,5199.505
SY116,5201,2.499,215.692,5199.63
SY116,5201.125,2.499,215.654,5199.755
SY116,5201.25,2.498,215.609,5199.879
SY116,5201.375,2.498,215.603,5200.004
SY116,5201.5,2.498,215.598,5200.129
SY116,5201.625,2.498,215.543,5200.254
SY116,5201.75,2.498,215.486,5200.379
SY116,5201.875,2.498,215.316,5200.504
SY116,5202,2.498,215.104,5200.629
SY116,5202.125,2.498,214.999,5200.754
SY116,5202.25,2.498,214.837,5200.879
SY116,5202.375,2.498,214.78,5201.003
SY116,5202.5,2.498,214.789,5201.128
SY116,5202.625,2.498,214.852,5201.253
SY116,5202.75,2.499,214.917,5201.378
SY116,5202.875,2.499,214.935,5201.503
SY116,5203,2.499,214.928,5201.628
SY116,5203.125,2.499,214.869,5201.753
SY116,5203.25,2.5,214.82,5201.878
SY116,5203.375,2.5,214.67,5202.002
SY116,5203.5,2.5,214.562,5202.127
SY116,5203.625,2.501,214.281,5202.252
SY116,5203.75,2.502,213.949,5202.377
SY116,5203.875,2.502,213.788,5202.502
SY116,5204,2.503,213.521,5202.627
SY116,5204.125,2.504,213.331,5202.752
SY116,5204.25,2.504,213.249,5202.877
SY116,5204.375,2.505,213.078,5203.001
SY116,5204.5,2.506,212.905,5203.126
SY116,5204.625,2.507,212.833,5203.251
SY116,5204.75,2.508,212.752,5203.376
SY116,5204.875,2.509,212.781,5203.501
SY116,5205,2.509,212.839,5203.626
SY116,5205.125,2.51,213.019,5203.751
SY116,5205.25,2.511,213.125,5203.876
SY116,5205.375,2.512,213.319,5204
SY116,5205.5,2.513,213.424,5204.125
SY116,5205.625,2.514,213.427,5204.25
SY116,5205.75,2.515,213.339,5204.375
SY116,5205.875,2.516,213.183,5204.5
SY116,5206,2.517,213.105,5204.625
SY116,5206.125,2.518,212.976,5204.75
SY116,5206.25,2.52,212.886,5204.875
SY116,5206.375,2.52,212.848,5205
SY116,5206.5,2.522,212.779,5205.125
SY116,5206.625,2.522,212.749,5205.25
SY116,5206.75,2.523,212.702,5205.375
SY116,5206.875,2.525,212.652,5205.499
SY116,5207,2.525,212.607,5205.624
SY116,5207.125,2.526,212.447,5205.749
SY116,5207.25,2.528,212.199,5205.874
SY116,5207.375,2.528,212.058,5205.999
SY116,5207.5,2.529,211.783,5206.124
SY116,5207.625,2.53,211.561,5206.249
SY116,5207.75,2.531,211.476,5206.374
SY116,5207.875,2.532,211.352,5206.498
SY116,5208,2.533,211.287,5206.623
SY116,5208.125,2.533,211.278,5206.748
SY116,5208.25,2.534,211.307,5206.873
SY116,5208.375,2.535,211.338,5206.998
SY116,5208.5,2.535,211.412,5207.123
SY116,5208.625,2.536,211.489,5207.248
SY116,5208.75,2.536,211.531,5207.373
SY116,5208.875,2.537,211.63,5207.497
SY116,5209,2.538,211.77,5207.622
SY116,5209.125,2.538,211.858,5207.747
SY116,5209.25,2.538,212.072,5207.872
SY116,5209.375,2.539,212.325,5207.997
SY116,5209.5,2.539,212.459,5208.122
SY116,5209.625,2.539,212.72,5208.247
SY116,5209.75,2.539,212.836,5208.372
SY116,5209.875,2.539,213.021,5208.496
SY116,5210,2.539,213.134,5208.621
SY116,5210.125,2.539,213.166,5208.746
SY116,5210.25,2.539,213.19,5208.871
SY116,5210.375,2.539,213.172,5208.996
SY116,5210.5,2.539,213.152,5209.121
SY116,5210.625,2.539,213.103,5209.246
SY116,5210.75,2.538,213.061,5209.371
SY116,5210.875,2.538,213.044,5209.495
SY116,5211,2.538,213.012,5209.62
SY116,5211.125,2.537,212.965,5209.745
SY116,5211.25,2.537,212.933,5209.87
SY116,5211.375,2.537,212.864,5209.995
SY116,5211.5,2.536,212.831,5210.12
SY116,5211.625,2.536,212.774,5210.245
SY116,5211.75,2.535,212.695,5210.37
SY116,5211.875,2.535,212.628,5210.494
SY116,5212,2.534,212.397,5210.619
SY116,5212.125,2.534,212.025,5210.744
SY116,5212.25,2.533,211.798,5210.869
SY116,5212.375,2.532,211.301,5210.994
SY116,5212.5,2.532,210.786,5211.119
SY116,5212.625,2.531,210.528,5211.244
SY116,5212.75,2.531,210.016,5211.369
SY116,5212.875,2.53,209.76,5211.493
SY116,5213,2.53,209.247,5211.618
SY116,5213.125,2.529,208.748,5211.743
SY116,5213.25,2.529,208.515,5211.868
SY116,5213.375,2.528,208.107,5211.993
SY116,5213.5,2.527,207.795,5212.118
SY116,5213.625,2.527,207.681,5212.243
SY116,5213.75,2.526,207.538,5212.368
SY116,5213.875,2.525,207.478,5212.492
SY116,5214,2.525,207.457,5212.617
SY116,5214.125,2.524,207.384,5212.742
SY116,5214.25,2.524,207.223,5212.867
SY116,5214.375,2.524,207.107,5212.992
SY116,5214.5,2.523,206.835,5213.117
SY116,5214.625,2.523,206.7,5213.242
SY116,5214.75,2.522,206.485,5213.367
SY116,5214.875,2.522,206.374,5213.491
SY116,5215,2.521,206.348,5213.616
SY116,5215.125,2.521,206.293,5213.741
SY116,5215.25,2.52,206.131,5213.866
SY116,5215.375,2.52,205.982,5213.991
SY116,5215.5,2.52,205.544,5214.116
SY116,5215.625,2.519,204.996,5214.241
SY116,5215.75,2.519,204.726,5214.366
SY116,5215.875,2.518,204.277,5214.49
SY116,5216,2.518,204.113,5214.615
SY116,5216.125,2.518,203.889,5214.74
SY116,5216.25,2.517,203.739,5214.865
SY116,5216.375,2.517,203.67,5214.99
SY116,5216.5,2.517,203.536,5215.115
SY116,5216.625,2.516,203.435,5215.24
SY116,5216.75,2.516,203.412,5215.365
SY116,5216.875,2.516,203.436,5215.489
SY116,5217,2.515,203.543,5215.614
SY116,5217.125,2.515,203.62,5215.739
SY116,5217.25,2.514,203.811,5215.864
SY116,5217.375,2.514,204.038,5215.989
SY116,5217.5,2.513,204.158,5216.114
SY116,5217.625,2.513,204.388,5216.239
SY116,5217.75,2.512,204.488,5216.364
SY116,5217.875,2.512,204.635,5216.489
SY116,5218,2.511,204.697,5216.613
SY116,5218.125,2.511,204.699,5216.738
SY116,5218.25,2.51,204.675,5216.863
SY116,5218.375,2.509,204.663,5216.988
SY116,5218.5,2.508,204.679,5217.113
SY116,5218.625,2.507,204.807,5217.238
SY116,5218.75,2.506,205.15,5217.363
SY116,5218.875,2.506,205.425,5217.488
SY116,5219,2.505,206.161,5217.612
SY116,5219.125,2.503,207.046,5217.737
SY116,5219.25,2.503,207.495,5217.862
SY116,5219.375,2.501,208.306,5217.987
SY116,5219.5,2.501,208.638,5218.112
SY116,5219.625,2.499,209.131,5218.237
SY116,5219.75,2.498,209.457,5218.362
SY116,5219.875,2.497,209.593,5218.487
SY116,5220,2.495,209.863,5218.611
SY116,5220.125,2.493,210.166,5218.736
SY116,5220.25,2.492,210.328,5218.861
SY116,5220.375,2.491,210.887,5218.986
SY116,5220.5,2.489,210.868,5219.111
SY116,5220.625,2.488,210.946,5219.236
SY116,5220.75,2.486,211.051,5219.361
SY116,5220.875,2.484,211.095,5219.486
SY116,5221,2.482,211.199,5219.61
SY116,5221.125,2.48,211.345,5219.735
SY116,5221.25,2.479,211.441,5219.86
SY116,5221.375,2.477,211.705,5219.985
SY116,5221.5,2.474,212.109,5220.11
SY116,5221.625,2.473,212.369,5220.235
SY116,5221.75,2.471,212.963,5220.36
SY116,5221.875,2.468,213.547,5220.485
SY116,5222,2.467,213.793,5220.61
SY116,5222.125,2.465,214.152,5220.734
SY116,5222.25,2.462,214.361,5220.859
SY116,5222.375,2.461,214.437,5220.984
SY116,5222.5,2.458,214.583,5221.109
SY116,5222.625,2.457,214.658,5221.234
SY116,5222.75,2.454,214.789,5221.359
SY116,5222.875,2.452,214.855,5221.484
SY116,5223,2.451,214.858,5221.609
SY116,5223.125,2.448,214.824,5221.733
SY116,5223.25,2.445,214.779,5221.858
SY116,5223.375,2.444,214.764,5221.983
SY116,5223.5,2.442,214.742,5222.108
SY116,5223.625,2.439,214.679,5222.233
SY116,5223.75,2.438,214.605,5222.358
SY116,5223.875,2.436,214.333,5222.483
SY116,5224,2.435,214.14,5222.608
SY116,5224.125,2.432,213.708,5222.733
SY116,5224.25,2.43,213.336,5222.857
SY116,5224.375,2.429,213.197,5222.982
SY116,5224.5,2.427,212.992,5223.107
SY116,5224.625,2.425,212.805,5223.232
SY116,5224.75,2.424,212.688,5223.357
SY116,5224.875,2.422,212.378,5223.482
SY116,5225,2.42,212.005,5223.607
SY116,5225.125,2.419,211.821,5223.732
SY116,5225.25,2.417,211.49,5223.856
SY116,5225.375,2.415,211.204,5223.981
SY116,5225.5,2.414,211.069,5224.106
SY116,5225.625,2.413,210.802,5224.231
SY116,5225.75,2.412,210.668,5224.356
SY116,5225.875,2.41,210.402,5224.481
SY116,5226,2.409,210.141,5224.606
SY116,5226.125,2.408,210.007,5224.731
SY116,5226.25,2.407,209.726,5224.856
SY116,5226.375,2.405,209.451,5224.98
SY116,5226.5,2.405,209.33,5225.105
SY116,5226.625,2.404,209.131,5225.23
SY116,5226.75,2.402,208.948,5225.355
SY116,5226.875,2.402,208.841,5225.48
SY116,5227,2.401,208.558,5225.605
SY116,5227.125,2.4,208.372,5225.73
SY116,5227.25,2.399,207.897,5225.855
SY116,5227.375,2.398,207.313,5225.98
SY116,5227.5,2.398,207.003,5226.104
SY116,5227.625,2.397,206.402,5226.229
SY116,5227.75,2.396,205.881,5226.354
SY116,5227.875,2.396,205.661,5226.479
SY116,5228,2.395,205.318,5226.604
SY116,5228.125,2.394,205.101,5226.729
SY116,5228.25,2.393,205.033,5226.854
SY116,5228.375,2.392,204.966,5226.979
SY116,5228.5,2.392,204.991,5227.104
SY116,5228.625,2.391,205.038,5227.229
SY116,5228.75,2.39,205.193,5227.354
SY116,5228.875,2.39,205.296,5227.479
SY116,5229,2.389,205.541,5227.604
SY116,5229.125,2.388,205.802,5227.728
SY116,5229.25,2.387,205.912,5227.853
SY116,5229.375,2.386,206.049,5227.978
SY116,5229.5,2.385,206.086,5228.103
SY116,5229.625,2.385,206.087,5228.228
SY116,5229.75,2.384,206.09,5228.353
SY116,5229.875,2.382,206.115,5228.478
SY116,5230,2.382,206.128,5228.603
SY116,5230.125,2.381,206.121,5228.728
SY116,5230.25,2.379,206.076,5228.853
SY116,5230.375,2.378,206.071,5228.977
SY116,5230.5,2.377,206.189,5229.102
SY116,5230.625,2.376,206.338,5229.227
SY116,5230.75,2.375,206.812,5229.352
SY116,5230.875,2.373,207.432,5229.477
SY116,5231,2.372,207.754,5229.602
SY116,5231.125,2.37,208.358,5229.727
SY116,5231.25,2.368,208.893,5229.852
SY116,5231.375,2.367,209.147,5229.977
SY116,5231.5,2.365,209.678,5230.101
SY116,5231.625,2.363,210.285,5230.226
SY116,5231.75,2.362,210.62,5230.351
SY116,5231.875,2.36,211.313,5230.476
SY116,5232,2.359,211.644,5230.601
SY116,5232.125,2.357,212.218,5230.726
SY116,5232.25,2.354,212.646,5230.851
SY116,5232.375,2.353,212.805,5230.976
SY116,5232.5,2.351,213.029,5231.101
SY116,5232.625,2.348,213.177,5231.225
SY116,5232.75,2.347,213.249,5231.35
SY116,5232.875,2.344,213.45,5231.475
SY116,5233,2.341,213.796,5231.6
SY116,5233.125,2.34,214.039,5231.725
SY116,5233.25,2.337,214.631,5231.85
SY116,5233.375,2.334,215.227,5231.975
SY116,5233.5,2.333,215.465,5232.1
SY116,5233.625,2.33,215.744,5232.225
SY116,5233.75,2.329,215.784,5232.349
SY116,5233.875,2.326,215.728,5232.474
SY116,5234,2.323,215.603,5232.599
SY116,5234.125,2.322,215.548,5232.724
SY116,5234.25,2.319,215.465,5232.849
SY116,5234.375,2.316,215.369,5232.974
SY116,5234.5,2.315,215.294,5233.099
SY116,5234.625,2.312,215.064,5233.224
SY116,5234.75,2.309,214.739,5233.349
SY116,5234.875,2.308,214.553,5233.474
SY116,5235,2.305,214.156,5233.598
SY116,5235.125,2.304,213.949,5233.723
SY116,5235.25,2.301,213.518,5233.848
SY116,5235.375,2.299,213.074,5233.973
SY116,5235.5,2.298,212.859,5234.098
SY116,5235.625,2.295,212.467,5234.223
SY116,5235.75,2.293,212.155,5234.348
SY116,5235.875,2.292,212.027,5234.473
SY116,5236,2.29,211.798,5234.598
SY116,5236.125,2.288,211.542,5234.722
SY116,5236.25,2.287,211.389,5234.847
SY116,5236.375,2.285,211.03,5234.972
SY116,5236.5,2.283,210.629,5235.097
SY116,5236.625,2.282,210.425,5235.222
SY116,5236.75,2.28,210.037,5235.347
SY116,5236.875,2.279,209.861,5235.472
SY116,5237,2.278,209.546,5235.597
SY116,5237.125,2.276,209.254,5235.722
SY116,5237.25,2.276,209.102,5235.847
SY116,5237.375,2.274,208.755,5235.971
SY116,5237.5,2.273,208.306,5236.096
SY116,5237.625,2.272,208.033,5236.221
SY116,5237.75,2.271,207.401,5236.346
SY116,5237.875,2.27,206.727,5236.471
SY116,5238,2.27,206.409,5236.596
SY116,5238.125,2.269,205.869,5236.721
SY116,5238.25,2.269,205.66,5236.846
SY116,5238.375,2.268,205.365,5236.971
SY116,5238.5,2.267,205.212,5237.096
SY116,5238.625,2.267,205.176,5237.22
SY116,5238.75,2.267,205.171,5237.345
SY116,5238.875,2.266,205.258,5237.47
SY116,5239,2.266,205.334,5237.595
SY116,5239.125,2.266,205.528,5237.72
SY116,5239.25,2.265,205.716,5237.845
SY116,5239.375,2.265,205.783,5237.97
SY116,5239.5,2.265,205.832,5238.095
SY116,5239.625,2.265,205.755,5238.22
SY116,5239.75,2.265,205.679,5238.345
SY116,5239.875,2.265,205.482,5238.469
SY116,5240,2.265,205.371,5238.594
SY116,5240.125,2.265,205.142,5238.719
SY116,5240.25,2.265,204.939,5238.844
SY116,5240.375,2.265,204.858,5238.969
SY116,5240.5,2.265,204.756,5239.094
SY116,5240.625,2.265,204.732,5239.219
SY116,5240.75,2.265,204.746,5239.344
SY116,5240.875,2.265,204.815,5239.469
SY116,5241,2.265,204.917,5239.594
SY116,5241.125,2.265,204.977,5239.718
SY116,5241.25,2.265,205.118,5239.843
SY116,5241.375,2.265,205.28,5239.968
SY116,5241.5,2.265,205.36,5240.093
SY116,5241.625,2.265,205.518,5240.218
SY116,5241.75,2.265,205.609,5240.343
SY116,5241.875,2.265,205.872,5240.468
SY116,5242,2.265,206.314,5240.593
SY116,5242.125,2.265,206.611,5240.718
SY116,5242.25,2.265,207.31,5240.843
SY116,5242.375,2.265,208.032,5240.967
SY116,5242.5,2.265,208.355,5241.092
SY116,5242.625,2.264,208.888,5241.217
SY116,5242.75,2.264,209.281,5241.342
SY116,5242.875,2.264,209.437,5241.467
SY116,5243,2.264,209.687,5241.592
SY116,5243.125,2.264,209.783,5241.717
SY116,5243.25,2.263,209.926,5241.842
SY116,5243.375,2.263,210.025,5241.967
SY116,5243.5,2.263,210.073,5242.092
SY116,5243.625,2.263,210.2,5242.216
SY116,5243.75,2.262,210.405,5242.341
SY116,5243.875,2.262,210.544,5242.466
SY116,5244,2.262,210.891,5242.591
SY116,5244.125,2.261,211.304,5242.716
SY116,5244.25,2.261,211.516,5242.841
SY116,5244.375,2.26,211.894,5242.966
SY116,5244.5,2.26,212.142,5243.091
SY116,5244.625,2.26,212.203,5243.216
SY116,5244.75,2.259,212.22,5243.341
SY116,5244.875,2.259,212.201,5243.465
SY116,5245,2.259,212.18,5243.59
SY116,5245.125,2.258,212.25,5243.715
SY116,5245.25,2.258,212.331,5243.84
SY116,5245.375,2.258,212.579,5243.965
SY116,5245.5,2.257,212.907,5244.09
SY116,5245.625,2.257,213.084,5244.215
SY116,5245.75,2.257,213.424,5244.34
SY116,5245.875,2.257,213.711,5244.465
SY116,5246,2.257,213.826,5244.59
SY116,5246.125,2.256,213.99,5244.714
SY116,5246.25,2.256,214.037,5244.839
SY116,5246.375,2.256,214.057,5244.964
SY116,5246.5,2.256,214.007,5245.089
SY116,5246.625,2.256,213.968,5245.214
SY116,5246.75,2.256,213.87,5245.339
SY116,5246.875,2.257,213.713,5245.464
SY116,5247,2.257,213.596,5245.589
SY116,5247.125,2.257,213.263,5245.714
SY116,5247.25,2.257,212.797,5245.839
SY116,5247.375,2.258,212.527,5245.963
SY116,5247.5,2.258,211.958,5246.088
SY116,5247.625,2.259,211.41,5246.213
SY116,5247.75,2.259,211.154,5246.338
SY116,5247.875,2.26,210.67,5246.463
SY116,5248,2.26,210.434,5246.588
SY116,5248.125,2.261,209.971,5246.713
SY116,5248.25,2.262,209.537,5246.838
SY116,5248.375,2.263,209.339,5246.963
SY116,5248.5,2.264,208.999,5247.088
SY116,5248.625,2.265,208.747,5247.213
SY116,5248.75,2.266,208.649,5247.337
SY116,5248.875,2.267,208.483,5247.462
SY116,5249,2.268,208.317,5247.587
SY116,5249.125,2.269,208.232,5247.712
SY116,5249.25,2.27,208.081,5247.837
SY116,5249.375,2.271,208.028,5247.962
SY116,5249.5,2.273,207.989,5248.087
SY116,5249.625,2.274,208.026,5248.212
SY116,5249.75,2.275,208.06,5248.337
SY116,5249.875,2.277,208.108,5248.461
SY116,5250,2.279,208.072,5248.586
SY116,5250.125,2.279,208.005,5248.711
SY116,5250.25,2.281,207.754,5248.836
SY116,5250.375,2.283,207.344,5248.961
SY116,5250.5,2.284,207.085,5249.086
SY116,5250.625,2.286,206.49,5249.211
SY116,5250.75,2.287,205.859,5249.336
SY116,5250.875,2.288,205.557,5249.461
SY116,5251,2.29,205.019,5249.586
SY116,5251.125,2.291,204.795,5249.71
SY116,5251.25,2.293,204.44,5249.835
SY116,5251.375,2.294,204.185,5249.96
SY116,5251.5,2.295,204.082,5250.085
SY116,5251.625,2.297,203.91,5250.21
SY116,5251.75,2.298,203.784,5250.335
SY116,5251.875,2.299,203.75,5250.46
SY116,5252,2.301,203.774,5250.585
SY116,5252.125,2.302,203.942,5250.71
SY116,5252.25,2.303,204.065,5250.835
SY116,5252.375,2.304,204.33,5250.959
SY116,5252.5,2.305,204.46,5251.084
SY116,5252.625,2.306,204.71,5251.209
SY116,5252.75,2.307,204.99,5251.334
SY116,5252.875,2.307,205.163,5251.459
SY116,5253,2.308,205.609,5251.584
SY116,5253.125,2.309,206.175,5251.709
SY116,5253.25,2.309,206.482,5251.834
SY116,5253.375,2.31,207.093,5251.959
SY116,5253.5,2.311,207.67,5252.084
SY116,5253.625,2.311,207.939,5252.208
SY116,5253.75,2.311,208.432,5252.333
SY116,5253.875,2.312,208.867,5252.458
SY116,5254,2.312,209.071,5252.583
SY116,5254.125,2.312,209.484,5252.708
SY116,5254.25,2.312,209.709,5252.833
SY116,5254.375,2.312,210.21,5252.958
SY116,5254.5,2.312,210.752,5253.083
SY116,5254.625,2.312,211.016,5253.208
SY116,5254.75,2.312,211.499,5253.333
SY116,5254.875,2.312,211.932,5253.458
SY116,5255,2.312,212.142,5253.583
SY116,5255.125,2.311,212.578,5253.708
SY116,5255.25,2.311,213.045,5253.833
SY116,5255.375,2.311,213.28,5253.957
SY116,5255.5,2.31,213.701,5254.082
SY116,5255.625,2.309,213.999,5254.207
SY116,5255.75,2.309,214.094,5254.332
SY116,5255.875,2.309,214.184,5254.457
SY116,5256,2.308,214.181,5254.582
SY116,5256.125,2.308,214.087,5254.707
SY116,5256.25,2.307,213.896,5254.832
SY116,5256.375,2.307,213.776,5254.957
SY116,5256.5,2.306,213.517,5255.082
SY116,5256.625,2.305,213.255,5255.206
SY116,5256.75,2.305,213.124,5255.331
SY116,5256.875,2.304,212.848,5255.456
SY116,5257,2.303,212.523,5255.581
SY116,5257.125,2.303,212.329,5255.706
SY116,5257.25,2.302,211.86,5255.831
SY116,5257.375,2.302,211.59,5255.956
SY116,5257.5,2.301,211.023,5256.081
SY116,5257.625,2.3,210.494,5256.206
SY116,5257.75,2.3,210.262,5256.33
SY116,5257.875,2.299,209.874,5256.455
SY116,5258,2.299,209.587,5256.58
SY116,5258.125,2.299,209.473,5256.705
SY116,5258.25,2.298,209.275,5256.83
SY116,5258.375,2.298,209.077,5256.955
SY116,5258.5,2.297,208.973,5257.08
SY116,5258.625,2.297,208.769,5257.205
SY116,5258.75,2.297,208.577,5257.33
SY116,5258.875,2.297,208.487,5257.455
SY116,5259,2.296,208.326,5257.579
SY116,5259.125,2.296,208.256,5257.704
SY116,5259.25,2.296,208.129,5257.829
SY116,5259.375,2.296,208.011,5257.954
