采出方式,生产日期,生产时间_(H),套压(MPa)_关井,套压(MPa)_平均,油压(MPa)_关井,油压(MPa)_平均,井口温度,日产气量_(m^3),日产水量_(t),日产油量_(t),日放空气量_(m^3),月产气量_(m^3),月产水量_(t),月产油量_(t),月放空气量_(m^3),年产气量_(10^4m^3),年产水量_(10^4t),年产油量_(10^4t),年放空气量_(10^4m^3),累产气量_(10^8m^3),累产水量_(10^4t),累产油量_(10^4t),累放空气量_(10^8m^3),输压_(MPa),气举注气量_(m^3),备注
自喷,2016/7/30,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/31,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/2,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/3,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/4,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/5,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/6,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/7,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/8,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/9,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/10,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/11,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/12,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/13,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/14,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/15,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/16,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/17,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/18,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/19,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/20,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/21,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/22,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/23,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/24,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/25,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/26,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/27,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/28,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/29,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/30,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/8/31,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/9/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/9/2,20.17,18.59,30.99,49.98,45.85,62.4,543797,10,,,543797,10,,,54.3797,0.001,0,0,3.28186334,0.27926,0,0.00015,6.59,,2日11:50开井，瞬产89万方/天，19:51调产至55万方/天
自喷,2016/9/3,24,,32,,46.57,71.8,556084,6,,,1099881,16,,,109.9881,0.0016,0,0,3.28742418,0.27986,0,0.00015,6.61,,
自喷,2016/9/4,24,,32,,46.59,73.6,549721,6,,,1649602,22,,,164.9602,0.0022,0,0,3.29292139,0.28046,0,0.00015,6.62,,
自喷,2016/9/5,24,,32,,46.62,75.2,544549,6,,,2194151,28,,,219.4151,0.0028,0,0,3.29836688,0.28106,0,0.00015,6.81,,
自喷,2016/9/6,24,,41.67,,46.63,76,542814,6,,,2736965,34,,,273.6965,0.0034,0,0,3.30379502,0.28166,0,0.00015,6.86,,
自喷,2016/9/7,24,,41.91,,46.65,76.9,541317,6,,,3278282,40,,,327.8282,0.004,0,0,3.30920819,0.28226,0,0.00015,6.92,,
自喷,2016/9/8,24,,22.79,,46.68,77.3,540664,6,,,3818946,46,,,381.8946,0.0046,0,0,3.31461483,0.28286,0,0.00015,7.12,,8日11:20-11:25套压泄压至20MPa
自喷,2016/9/9,24,,20.46,,46.68,78,541520,5,,,4360466,51,,,436.0466,0.0051,0,0,3.32003003,0.28336,0,0.00015,7.06,,
自喷,2016/9/10,19,16.55,20.37,50.3,46.91,68.3,415621,6,,,4776087,57,,,477.6087,0.0057,0,0,3.32418624,0.28396,0,0.00015,7.03,,
自喷,2016/9/11,24,,22.38,,46.92,76.8,523042,6,,,5299129,63,,,529.9129,0.0063,0,0,3.32941666,0.28456,0,0.00015,6.81,,
自喷,2016/9/12,24,,22.89,,46.89,78,534209,5,,,5833338,68,,,583.3338,0.0068,0,0,3.33475875,0.28506,0,0.00015,6.85,,
自喷,2016/9/13,24,,23.22,,46.89,78.6,537099,5,,,6370437,73,,,637.0437,0.0073,0,0,3.34012974,0.28556,0,0.00015,6.91,,
自喷,2016/9/14,24,,23.35,,46.92,78.8,534222,5,,,6904659,78,,,690.4659,0.0078,0,0,3.34547196,0.28606,0,0.00015,7.1,,
自喷,2016/9/15,24,,23.46,,46.93,78.6,533685,5,,,7438344,83,,,743.8344,0.0083,0,0,3.35080881,0.28656,0,0.00015,7.18,,
自喷,2016/9/16,24,,23.67,,46.9,79.3,538181,5,,,7976525,88,,,797.6525,0.0088,0,0,3.35619062,0.28706,0,0.00015,7.16,,
自喷,2016/9/17,24,,22.49,,47.65,77.6,469619,5,,,8446144,93,,,844.6144,0.0093,0,0,3.36088681,0.28756,0,0.00015,7.09,,17日12:45调产至45万方/天
自喷,2016/9/18,24,,21.74,,47.72,76.1,448104,5,,,8894248,98,,,889.4248,0.0098,0,0,3.36536785,0.28806,0,0.00015,6.76,,
自喷,2016/9/19,24,,21.73,,47.69,75.7,441920,5,,,9336168,103,,,933.6168,0.0103,0,0,3.36978705,0.28856,0,0.00015,7.07,,
自喷,2016/9/20,24,,21.82,,47.67,76,447596,5,,,9783764,108,,,978.3764,0.0108,0,0,3.37426301,0.28906,0,0.00015,7.09,,
自喷,2016/9/21,24,,21.98,,47.66,76.4,456454,5,,,10240218,113,,,1024.0218,0.0113,0,0,3.37882755,0.28956,0,0.00015,6.93,,
自喷,2016/9/22,24,,22.12,,47.65,76.6,452871,5,,,10693089,118,,,1069.3089,0.0118,0,0,3.38335626,0.29006,0,0.00015,7,,
自喷,2016/9/23,24,,22.24,,47.64,76.4,451480,5,,,11144569,123,,,1114.4569,0.0123,0,0,3.38787106,0.29056,0,0.00015,7.09,,
自喷,2016/9/24,24,,23.52,,46.97,79.1,518773,6,,,11663342,129,,,1166.3342,0.0129,0,0,3.39305879,0.29116,0,0.00015,7.67,,24日15:55调产至55万方/天
自喷,2016/9/25,24,,24.62,,46.91,81.4,556538,6,,,12219880,135,,,1221.988,0.0135,0,0,3.39862417,0.29176,0,0.00015,7.61,,
自喷,2016/9/26,24,,20.86,,46.9,82,560317,6,,,12780197,141,,,1278.0197,0.0141,0,0,3.40422734,0.29236,0,0.00015,7.65,,
自喷,2016/9/27,24,,24.98,,46.98,82.4,560861,6,,,13341058,147,,,1334.1058,0.0147,0,0,3.40983595,0.29296,0,0.00015,7.48,,
自喷,2016/9/28,24,,24.98,,46.91,82.7,562270,6,,,13903328,153,,,1390.3328,0.0153,0,0,3.41545865,0.29356,0,0.00015,7.26,,
自喷,2016/9/29,24,,24.98,,46.99,82.9,553569,6,,,14456897,159,,,1445.6897,0.0159,0,0,3.42099434,0.29416,0,0.00015,7.29,,
自喷,2016/9/30,24,,24.94,,46.96,82.9,553866,6,,,15010763,165,,,1501.0763,0.0165,0,0,3.426533,0.29476,0,0.00015,7.27,,
自喷,2016/10/1,24,,25.35,,46.8,83.8,574736,6,,,574736,6,,,1558.5499,0.0171,0,0,3.43228036,0.29536,0,0.00015,6.66,,
自喷,2016/10/2,24,,25.42,,46.81,84.2,572213,6,,,1146949,12,,,1615.7712,0.0177,0,0,3.43800249,0.29596,0,0.00015,6.75,,
自喷,2016/10/3,24,,25.45,,46.8,84.3,571577,6,,,1718526,18,,,1672.9289,0.0183,0,0,3.44371826,0.29656,0,0.00015,6.63,,
自喷,2016/10/4,24,,25.47,,46.78,84.4,568896,6,,,2287422,24,,,1729.8185,0.0189,0,0,3.44940722,0.29716,0,0.00015,6.67,,
自喷,2016/10/5,24,,25.45,,46.76,84.4,568909,6,,,2856331,30,,,1786.7094,0.0195,0,0,3.45509631,0.29776,0,0.00015,6.74,,
自喷,2016/10/6,24,,25.46,,46.73,84.4,572268,6,,,3428599,36,,,1843.9362,0.0201,0,0,3.46081899,0.29836,0,0.00015,6.58,,
自喷,2016/10/7,24,,25.44,,46.71,84.3,570460,6,,,3999059,42,,,1900.9822,0.0207,0,0,3.46652359,0.29896,0,0.00015,6.76,,
自喷,2016/10/8,24,,25.4,,46.71,84.3,567874,6,,,4566933,48,,,1957.7696,0.0213,0,0,3.47220233,0.29956,0,0.00015,6.94,,
自喷,2016/10/9,24,,25.42,,46.65,84.2,573027,6,,,5139960,54,,,2015.0723,0.0219,0,0,3.4779326,0.30016,0,0.00015,7.01,,
自喷,2016/10/10,24,,25.5,,46.6,84.2,578134,6,,,5718094,60,,,2072.8857,0.0225,0,0,3.48371394,0.30076,0,0.00015,6.98,,
自喷,2016/10/11,24,,25.51,,46.58,84.2,575028,6,,,6293122,66,,,2130.3885,0.0231,0,0,3.48946422,0.30136,0,0.00015,6.99,,
自喷,2016/10/12,24,,25.56,,46.52,84.8,577651,6,,,6870773,72,,,2188.1536,0.0237,0,0,3.49524073,0.30196,0,0.00015,7.04,,
自喷,2016/10/13,24,,25.64,,46.46,,580752,6,,,7451525,78,,,2246.2288,0.0243,0,0,3.50104825,0.30256,0,0.00015,7.15,,
自喷,2016/10/14,23,,25.11,,46.49,83.9,562443,6,,,8013968,84,,,2302.4731,0.0249,0,0,3.50667268,0.30316,0,0.00015,7.13,,14日12:30-13:30关井更换采气树1、4号阀注脂单流阀。
自喷,2016/10/15,24,,25.52,,46.44,85.1,583904,6,,,8597872,90,,,2360.8635,0.0255,0,0,3.51251172,0.30376,0,0.00015,7.23,,
自喷,2016/10/16,24,,25.44,,46.47,85.2,579727,6,,,9177599,96,,,2418.8362,0.0261,0,0,3.51830899,0.30436,0,0.00015,7.24,,
自喷,2016/10/17,24,,25.4,,46.47,85.3,577770,6,,,9755369,102,,,2476.6132,0.0267,0,0,3.52408669,0.30496,0,0.00015,7.19,,
自喷,2016/10/18,24,,25.35,,46.45,85.1,574376,6,,,10329745,108,,,2534.0508,0.0273,0,0,3.52983045,0.30556,0,0.00015,7.11,,
自喷,2016/10/19,24,,25.33,,46.43,85.3,568732,6,,,10898477,114,,,2590.924,0.0279,0,0,3.53551777,0.30616,0,0.00015,7.04,,
自喷,2016/10/20,24,,25.47,,46.33,85.8,579518,6,,,11477995,120,,,2648.8758,0.0285,0,0,3.54131295,0.30676,0,0.00015,6.98,,
自喷,2016/10/21,24,,25.67,,46.22,86.3,594114,6,,,12072109,126,,,2708.2872,0.0291,0,0,3.54725409,0.30736,0,0.00015,6.96,,
自喷,2016/10/22,24,,25.76,,46.18,86.5,598020,6,,,12670129,132,,,2768.0892,0.0297,0,0,3.55323429,0.30796,0,0.00015,6.98,,
自喷,2016/10/23,24,,25.75,,46.16,85.9,596697,6,,,13266826,138,,,2827.7589,0.0303,0,0,3.55920126,0.30856,0,0.00015,7.09,,
自喷,2016/10/24,24,,25.72,,46.13,86.3,598652,6,,,13865478,144,,,2887.6241,0.0309,0,0,3.56518778,0.30916,0,0.00015,6.93,,
自喷,2016/10/25,24,,24.54,,46.67,84.6,530579,5,,,14396057,149,,,2940.682,0.0314,0,0,3.57049357,0.30966,0,0.00015,7.27,,25日22:40配合气藏调产产量由88万方/日下调至40万方/日。
自喷,2016/10/26,24,,24.75,,46.26,84.6,576953,6,,,14973010,155,,,2998.3773,0.032,0,0,3.5762631,0.31026,0,0.00015,7,,26日8:30配合气藏调产产量由40万方/日上调至60万方/日。
自喷,2016/10/27,24,,25.17,,46.26,85.6,578910,6,,,15551920,161,,,3056.2683,0.0326,0,0,3.5820522,0.31086,0,0.00015,7.02,,
自喷,2016/10/28,24,,25.18,,46.24,85.3,575990,6,,,16127910,167,,,3113.8673,0.0332,0,0,3.5878121,0.31146,0,0.00015,6.98,,
自喷,2016/10/29,24,,25.23,,45.91,85.3,582527,6,,,16710437,173,,,3172.12,0.0338,0,0,3.59363737,0.31206,0,0.00015,7.01,,
自喷,2016/10/30,24,,25.48,,45.78,86,596478,6,,,17306915,179,,,3231.7678,0.0344,0,0,3.59960215,0.31266,0,0.00015,6.99,,
自喷,2016/10/31,24,,25.48,,46.19,86.2,593429,6,,,17900344,185,,,3291.1107,0.035,0,0,3.60553644,0.31326,0,0.00015,7.06,,
自喷,2016/11/1,24,,25.46,,46.3,86.4,591911,6,,,591911,6,,,3350.3018,0.0356,0,0,3.61145555,0.31386,0,0.00015,7.1,,
自喷,2016/11/2,24,,25.42,,46,86.5,590773,6,,,1182684,12,,,3409.3791,0.0362,0,0,3.61736328,0.31446,0,0.00015,7.08,,
自喷,2016/11/3,24,,25.38,,44.54,86.6,591968,6,,,1774652,18,,,3468.5759,0.0368,0,0,3.62328296,0.31506,0,0.00015,6.99,,
自喷,2016/11/4,24,,25.35,,45.82,86.6,591708,6,,,2366360,24,,,3527.7467,0.0374,0,0,3.62920004,0.31566,0,0.00015,7.03,,
自喷,2016/11/5,24,,25.34,,46.03,86.7,589272,6,,,2955632,30,,,3586.6739,0.038,0,0,3.63509276,0.31626,0,0.00015,7.06,,
自喷,2016/11/6,24,,25.32,,45.92,86.8,588251,6,,,3543883,36,,,3645.499,0.0386,0,0,3.64097527,0.31686,0,0.00015,7.12,,
自喷,2016/11/7,24,,25.26,,45.9,86.3,588148,6,,,4132031,42,,,3704.3138,0.0392,0,0,3.64685675,0.31746,0,0.00015,7.05,,
自喷,2016/11/8,24,,25.23,,45.88,86,587392,6,,,4719423,48,,,3763.053,0.0398,0,0,3.65273067,0.31806,0,0.00015,7.05,,
自喷,2016/11/9,24,,25.18,,45.65,86.2,585626,6,,,5305049,54,,,3821.6156,0.0404,0,0,3.65858693,0.31866,0,0.00015,7.01,,
自喷,2016/11/10,24,,25.14,,45.73,86.4,584245,6,,,5889294,60,,,3880.0401,0.041,0,0,3.66442938,0.31926,0,0.00015,7.01,,
自喷,2016/11/11,24,,25.17,,45.82,86.7,587023,6,,,6476317,66,,,3938.7424,0.0416,0,0,3.67029961,0.31986,0,0.00015,7.06,,
自喷,2016/11/12,24,,25.42,,45.78,86.8,588274,6,,,7064591,72,,,3997.5698,0.0422,0,0,3.67618235,0.32046,0,0.00015,7.11,,
自喷,2016/11/13,24,,25.17,,45.77,86.9,587967,6,,,7652558,78,,,4056.3665,0.0428,0,0,3.68206202,0.32106,0,0.00015,7.22,,
自喷,2016/11/14,24,,25.19,,45.75,86.9,587879,6,,,8240437,84,,,4115.1544,0.0434,0,0,3.68794081,0.32166,0,0.00015,7.32,,
自喷,2016/11/15,24,,25.08,,45.73,87,587925,6,,,8828362,90,,,4173.9469,0.044,0,0,3.69382006,0.32226,0,0.00015,7.35,,
自喷,2016/11/16,24,,25.05,,45.72,87,587624,6,,,9415986,96,,,4232.7093,0.0446,0,0,3.6996963,0.32286,0,0.00015,7.4,,
自喷,2016/11/17,24,,25.02,,45.7,87.1,587111,6,,,10003097,102,,,4291.4204,0.0452,0,0,3.70556741,0.32346,0,0.00015,7.37,,
自喷,2016/11/18,24,,24.99,,45.68,87,587637,6,,,10590734,108,,,4350.1841,0.0458,0,0,3.71144378,0.32406,0,0.00015,7.39,,
自喷,2016/11/19,24,,24.95,,45.66,87,587417,6,,,11178151,114,,,4408.9258,0.0464,0,0,3.71731795,0.32466,0,0.00015,7.24,,
自喷,2016/11/20,24,,24.92,,45.64,87.1,587208,6,,,11765359,120,,,4467.6466,0.047,0,0,3.72319003,0.32526,0,0.00015,7.09,,
自喷,2016/11/21,24,,24.91,,45.63,87.2,586219,6,,,12351578,126,,,4526.2685,0.0476,0,0,3.72905222,0.32586,0,0.00015,7.17,,
自喷,2016/11/22,24,,24.87,,45.61,89.8,585642,6,,,12937220,132,,,4584.8327,0.0482,0,0,3.73490864,0.32646,0,0.00015,7.23,,
自喷,2016/11/23,24,,24.82,,45.58,86.3,585363,6,,,13522583,138,,,4643.369,0.0488,0,0,3.74076227,0.32706,0,0.00015,7.16,,
自喷,2016/11/24,24,,24.8,,45.56,86.7,584382,6,,,14106965,144,,,4701.8072,0.0494,0,0,3.74660609,0.32766,0,0.00015,6.93,,
自喷,2016/11/25,24,,24.8,,45.55,86.6,583909,6,,,14690874,150,,,4760.1981,0.05,0,0,3.75244518,0.32826,0,0.00015,6.96,,
自喷,2016/11/26,24,,24.77,,45.53,86.9,583153,6,,,15274027,156,,,4818.5134,0.0506,0,0,3.75827671,0.32886,0,0.00015,7.08,,
自喷,2016/11/27,24,,24.75,,45.52,86.9,581940,6,,,15855967,162,,,4876.7074,0.0512,0,0,3.76409611,0.32946,0,0.00015,7.24,,
自喷,2016/11/28,24,,24.73,,45.5,87,581469,6,,,16437436,168,,,4934.8543,0.0518,0,0,3.7699108,0.33006,0,0.00015,7.27,,
自喷,2016/11/29,24,,24.69,,45.48,87.1,582608,6,,,17020044,174,,,4993.1151,0.0524,0,0,3.77573688,0.33066,0,0.00015,7.38,,
自喷,2016/11/30,24,,24.7,,45.46,87.1,582806,6,,,17602850,180,,,5051.3957,0.053,0,0,3.78156494,0.33126,0,0.00015,7.34,,
自喷,2016/12/1,24,,24.68,,45.45,87,581225,6,,,581225,6,,,5109.5182,0.0536,0,0,3.78737719,0.33186,0,0.00015,7.04,,
自喷,2016/12/2,24,,24.68,,45.44,87,579737,6,,,1160962,12,,,5167.4919,0.0542,0,0,3.79317456,0.33246,0,0.00015,6.77,,
自喷,2016/12/3,24,,24.61,,45.43,87,578395,6,,,1739357,18,,,5225.3314,0.0548,0,0,3.79895851,0.33306,0,0.00015,6.75,,
自喷,2016/12/4,24,,24.63,,45.41,86.9,578189,6,,,2317546,24,,,5283.1503,0.0554,0,0,3.8047404,0.33366,0,0.00015,6.81,,
自喷,2016/12/5,24,,24.55,,45.39,86.8,577719,6,,,2895265,30,,,5340.9222,0.056,0,0,3.81051759,0.33426,0,0.00015,6.84,,
自喷,2016/12/6,24,,24.73,,45.38,86.8,577170,6,,,3472435,36,,,5398.6392,0.0566,0,0,3.81628929,0.33486,0,0.00015,6.83,,
自喷,2016/12/7,24,,24.76,,45.37,86.8,575788,6,,,4048223,42,,,5456.218,0.0572,0,0,3.82204717,0.33546,0,0.00015,6.99,,
自喷,2016/12/8,24,,24.5,,45.35,86.7,574038,6,,,4622261,48,,,5513.6218,0.0578,0,0,3.82778755,0.33606,0,0.00015,7.13,,
自喷,2016/12/9,24,,24.7,,45.33,86.7,573538,6,,,5195799,54,,,5570.9756,0.0584,0,0,3.83352293,0.33666,0,0.00015,7.21,,
自喷,2016/12/10,24,,24.5,,45.32,86.7,572907,6,,,5768706,60,,,5628.2663,0.059,0,0,3.839252,0.33726,0,0.00015,7.24,,
自喷,2016/12/11,24,,24.95,,45.31,86.8,570921,6,,,6339627,66,,,5685.3584,0.0596,0,0,3.84496121,0.33786,0,0.00015,7.27,,
自喷,2016/12/12,24,,24.67,,44.99,87,569723,6,,,6909350,72,,,5742.3307,0.0602,0,0,3.85065844,0.33846,0,0.00015,7.29,,
自喷,2016/12/13,24,,25,,45.26,87.1,569378,6,,,7478728,78,,,5799.2685,0.0608,0,0,3.85635222,0.33906,0,0.00015,7.26,,
自喷,2016/12/14,24,,25.02,,44.77,86.9,570452,6,,,8049180,84,,,5856.3137,0.0614,0,0,3.86205674,0.33966,0,0.00015,7.19,,
自喷,2016/12/15,24,,24.43,,44.86,86.9,570205,6,,,8619385,90,,,5913.3342,0.062,0,0,3.86775879,0.34026,0,0.00015,7.18,,
自喷,2016/12/16,24,,24.46,,45.09,87,570664,6,,,9190049,96,,,5970.4006,0.0626,0,0,3.87346543,0.34086,0,0.00015,7.17,,
自喷,2016/12/17,24,,24.47,,45.22,87.3,570983,6,,,9761032,102,,,6027.4989,0.0632,0,0,3.87917526,0.34146,0,0.00015,7.2,,
自喷,2016/12/18,24,,24.71,,45.2,87,570260,6,,,10331292,108,,,6084.5249,0.0638,0,0,3.88487786,0.34206,0,0.00015,7.23,,
自喷,2016/12/19,24,,24.53,,45.19,87.1,569936,6,,,10901228,114,,,6141.5185,0.0644,0,0,3.89057722,0.34266,0,0.00015,7.27,,
自喷,2016/12/20,24,,24.45,,45.17,87,569699,6,,,11470927,120,,,6198.4884,0.065,0,0,3.89627421,0.34326,0,0.00015,7.32,,
自喷,2016/12/21,24,,24.43,,45.16,87,569748,6,,,12040675,126,,,6255.4632,0.0656,0,0,3.90197169,0.34386,0,0.00015,7.22,,
自喷,2016/12/22,24,,24.51,,45.15,86.9,570627,6,,,12611302,132,,,6312.5259,0.0662,0,0,3.90767796,0.34446,0,0.00015,7.13,,
自喷,2016/12/23,24,,23.88,,45.12,86.8,571485,6,,,13182787,138,,,6369.6744,0.0668,0,0,3.91339281,0.34506,0,0.00015,6.97,,
自喷,2016/12/24,24,,23.86,,45.11,87,571476,6,,,13754263,144,,,6426.822,0.0674,0,0,3.91910757,0.34566,0,0.00015,6.89,,
自喷,2016/12/25,24,,23.84,,45.09,87,571732,6,,,14325995,150,,,6483.9952,0.068,0,0,3.92482489,0.34626,0,0.00015,6.87,,
自喷,2016/12/26,24,,23.81,,45.07,87,571153,6,,,14897148,156,,,6541.1105,0.0686,0,0,3.93053642,0.34686,0,0.00015,6.91,,
自喷,2016/12/27,24,,23.61,,45.06,87,571101,6,,,15468249,162,,,6598.2206,0.0692,0,0,3.93624743,0.34746,0,0.00015,6.9,,
自喷,2016/12/28,24,,23.76,,45.05,87,570743,6,,,16038992,168,,,6655.2949,0.0698,0,0,3.94195486,0.34806,0,0.00015,6.93,,
自喷,2016/12/29,24,,23.72,,45.03,87.1,569893,6,,,16608885,174,,,6712.2842,0.0704,0,0,3.94765379,0.34866,0,0.00015,7.03,,
自喷,2016/12/30,24,,23.73,,45.01,87.1,569196,6,,,17178081,180,,,6769.2038,0.071,0,0,3.95334575,0.34926,0,0.00015,7.13,,
自喷,2016/12/31,24,,23.73,,45,87.1,568663,6,,,17746744,186,,,6826.0701,0.0716,0,0,3.95903238,0.34986,0,0.00015,7.21,,
