Depth,TVD,DX,DY,GR,CAL,RT,RXO,SH,POR,SW,PERM,ACN,DENN,CNLN
4695,4691.292,111.588,-45.764,73.162,8.582,186.527,183.627,32.472,0.1,100,0,54.805,2.626,4.114
4695.125,4691.417,111.591,-45.765,72.542,8.582,216.663,214.566,33.909,0.1,100,0,54.839,2.641,3.944
4695.25,4691.542,111.594,-45.765,73.567,8.59,231.336,230.29,34.985,0.1,100,0,54.84,2.646,3.726
4695.375,4691.667,111.597,-45.766,74.194,8.596,249.497,251.029,36.532,0.1,100,0,54.823,2.638,3.66
4695.5,4691.792,111.6,-45.766,75.1,8.607,254.136,258.733,37.168,0.1,100,0,54.724,2.632,3.682
4695.625,4691.917,111.603,-45.767,75.274,8.609,249.375,255.534,37.935,0.1,100,0,54.788,2.628,3.908
4695.75,4692.042,111.606,-45.767,74.876,8.61,225.134,234.611,38.219,0.1,100,0,54.912,2.637,4.092
4695.875,4692.167,111.609,-45.768,74.343,8.617,190.145,201.628,38.366,0.1,100,0,54.912,2.645,4.455
4696,4692.292,111.612,-45.768,74.494,8.625,170.322,182.175,39.092,0.1,100,0,55.151,2.664,4.923
4696.125,4692.417,111.615,-45.769,75.657,8.627,140.718,152.055,38.991,0.1,100,0,55.406,2.677,5.223
4696.25,4692.542,111.617,-45.769,76.481,8.627,118.206,128.228,38.097,0.1,100,0,55.481,2.681,5.992
4696.375,4692.667,111.62,-45.77,76.391,8.626,110.738,119.923,34.955,0.1,100,0,55.375,2.675,6.321
4696.5,4692.792,111.623,-45.77,75.651,8.625,101.759,108.75,30.78,0.1,100,0,55.343,2.664,6.633
4696.625,4692.917,111.626,-45.771,74.889,8.668,101.833,107.676,30.78,2.481,75.389,1.149,55.343,2.662,6.44
4696.75,4693.042,111.629,-45.771,74.554,8.754,112.188,115.322,30.78,7.964,16.965,3.638,54.798,2.667,6.192
4696.875,4693.167,111.632,-45.772,74.498,9.035,139.604,137.728,30.78,7.421,16.584,2.873,54.416,2.671,5.425
4697,4693.292,111.635,-45.773,74.777,9.287,165.737,158.692,30.78,6.931,15.932,2.276,54.162,2.666,4.379
4697.125,4693.417,111.638,-45.773,75.485,9.325,234.332,213.352,30.78,6.644,14.313,1.975,53.959,2.65,3.976
4697.25,4693.542,111.641,-45.774,-9999,9.341,305.512,272.175,30.78,6.432,13.154,1.768,53.951,2.641,3.507
4697.375,4693.667,111.644,-45.774,-9999,9.403,324.184,290.058,30.78,6.396,12.641,1.735,53.777,2.638,3.452
4697.5,4693.792,111.647,-45.775,-9999,9.425,328.783,306.165,30.78,6.448,12.497,1.784,53.722,2.648,3.49
4697.625,4693.917,111.65,-45.775,-9999,9.35,307.771,306.511,30.78,6.656,12.39,1.987,53.651,2.653,3.697
4697.75,4694.042,111.653,-45.776,-9999,9.209,293.166,303.63,30.78,6.981,12.187,2.334,54.219,2.658,3.876
4697.875,4694.167,111.655,-45.777,-9999,9.19,265.746,290.666,30.78,7.323,12.143,2.737,54.823,2.652,4.173
4698,4694.292,111.658,-45.777,-9999,9.346,239.227,269.546,30.78,7.554,12.326,3.036,54.847,2.646,4.266
4698.125,4694.417,111.661,-45.778,-9999,9.68,226.951,257.345,30.78,7.716,12.619,3.261,55.458,2.637,4.253
4698.25,4694.542,111.664,-45.778,-9999,9.829,190.054,218.669,30.78,7.932,13.171,3.581,55.843,2.631,4.324
4698.375,4694.667,111.667,-45.779,-9999,9.781,165.039,191.98,30.78,8.179,14.195,3.965,56.244,2.629,4.71
4698.5,4694.792,111.67,-45.779,-9999,9.585,105.846,127.301,30.78,8.482,16.553,4.501,56.049,2.628,5.092
4698.625,4694.917,111.673,-45.78,-9999,9.109,63.032,78.557,30.78,9.198,19.162,5.923,56.139,2.63,6.242
4698.75,4695.042,111.676,-45.781,-9999,8.763,48.304,61.273,30.78,9.908,21.01,7.561,56.143,2.641,8.133
4698.875,4695.167,111.679,-45.781,-9999,8.688,37.126,47.737,30.78,10.257,22.538,8.487,55.949,2.658,9.083
4699,4695.292,111.682,-45.782,-9999,8.623,36.863,47.313,30.78,10.221,23.151,8.415,55.568,2.668,10.104
4699.125,4695.417,111.685,-45.783,-9999,8.609,40.469,51.673,30.78,9.569,23.16,6.731,54.977,2.679,9.074
4699.25,4695.542,111.688,-45.783,-9999,8.603,57.751,72.673,30.78,9.023,21.006,5.538,54.871,2.679,8.163
4699.375,4695.667,111.691,-45.784,-9999,8.595,85.449,106.37,30.78,8.481,18.802,4.481,54.871,2.676,6.746
4699.5,4695.792,111.694,-45.784,-9999,8.597,102.031,126.483,30.78,8.199,17.405,4.003,54.982,2.664,6.176
4699.625,4695.917,111.697,-45.785,-9999,8.602,126.756,155.987,30.78,7.816,16.682,3.409,55.053,2.653,5.476
4699.75,4696.042,111.7,-45.786,-9999,8.611,136.789,167.558,29.948,7.479,16.549,2.937,54.831,2.651,4.891
4699.875,4696.167,111.702,-45.786,-9999,8.614,148.615,180.451,29.948,-9999,-9999,-9999,54.46,2.654,4.656
4700,4696.292,111.705,-45.787,-9999,8.616,156.51,188.693,29.948,-9999,-9999,-9999,54.156,2.657,4.313
4700.125,4696.417,111.705,-45.787,-9999,8.616,158.653,190.905,29.948,-9999,-9999,-9999,54.156,2.655,4.332
4700.25,4696.542,111.705,-45.787,-9999,8.616,161.092,193.318,29.948,-9999,-9999,-9999,53.985,2.642,4.47
4700.375,4696.667,111.705,-45.787,-9999,8.615,162.101,194.084,29.948,-9999,-9999,-9999,53.933,2.635,4.811
4700.5,4696.792,111.705,-45.787,-9999,8.615,162.404,194.24,29.948,-9999,-9999,-9999,53.914,2.627,4.978
4700.625,4696.917,111.705,-45.787,-9999,8.616,162.554,194.273,29.948,-9999,-9999,-9999,53.92,2.63,4.94
4700.75,4697.042,111.705,-45.787,-9999,8.616,162.404,194.288,29.948,-9999,-9999,-9999,53.92,2.635,4.789
4700.875,4697.167,111.705,-45.787,-9999,8.616,162.318,194.315,29.948,-9999,-9999,-9999,-9621.564,2.644,4.78
4701,4697.292,111.705,-45.787,-9999,8.615,162.225,194.381,29.948,-9999,-9999,-9999,-9999.513,2.646,4.826
4701.125,4697.417,111.705,-45.787,-9999,8.62,162.145,194.43,29.948,-9999,-9999,-9999,-9999.513,2.644,4.869
4701.25,4697.542,111.705,-45.787,-9999,8.66,162.105,194.454,29.948,-9999,-9999,-9999,-9999.513,2.643,4.85
4701.375,4697.667,111.705,-45.787,-9999,8.691,162.077,194.48,29.948,-9999,-9999,-9999,-9999.513,2.649,4.836
4701.5,4697.792,111.705,-45.787,-9999,8.744,162.077,194.489,29.948,-9999,-9999,-9999,-9999.513,2.652,4.938
4701.625,4697.917,111.705,-45.787,-9999,8.75,162.016,194.49,29.948,-9999,-9999,-9999,-9999.513,2.654,4.992
4701.75,4698.042,111.705,-45.787,-9999,8.728,161.91,194.45,29.948,-9999,-9999,-9999,-9999.513,2.652,5.023
4701.875,4698.167,111.705,-45.787,-9999,8.703,161.928,194.415,29.948,-9999,-9999,-9999,-9999.513,2.654,4.949
4702,4698.292,111.705,-45.787,-9999,8.698,162.174,194.313,29.948,-9999,-9999,-9999,-9999.513,2.668,4.89
4702.125,4698.417,111.705,-45.787,-9999,8.699,162.516,194.248,29.948,-9999,-9999,-9999,-9999.513,2.678,4.783
4702.25,4698.542,111.705,-45.787,-9999,8.705,162.661,194.285,29.948,-9999,-9999,-9999,-9999.513,2.692,4.717
4702.375,4698.667,111.705,-45.787,-9999,8.708,162.736,194.512,29.948,-9999,-9999,-9999,-9999.513,2.694,4.712
4702.5,4698.792,111.705,-45.787,-9999,8.717,162.591,194.693,29.948,-9999,-9999,-9999,-9999.513,2.692,4.771
4702.625,4698.917,111.705,-45.787,-9999,8.729,162.481,194.673,29.948,-9999,-9999,-9999,-9999.513,2.685,4.842
4702.75,4699.042,111.705,-45.787,-9999,8.735,162.278,194.495,29.948,-9999,-9999,-9999,-9999.513,2.664,5.038
4702.875,4699.167,111.705,-45.787,-9999,8.737,162.216,194.428,29.948,-9999,-9999,-9999,-9999.513,2.657,5.137
4703,4699.292,111.705,-45.787,-9999,8.734,162.148,194.399,29.948,-9999,-9999,-9999,-9999.513,2.648,5.128
4703.125,4699.417,111.705,-45.787,-9999,8.724,162.103,194.403,29.948,-9999,-9999,-9999,-9999.513,2.64,5.041
4703.25,4699.542,111.705,-45.787,-9999,8.718,162.066,194.389,29.948,-9999,-9999,-9999,-9999.513,2.634,4.962
4703.375,4699.667,111.705,-45.787,-9999,8.717,162.035,194.373,29.948,-9999,-9999,-9999,-9999.513,2.622,4.931
4703.5,4699.792,111.705,-45.787,-9999,8.716,162.165,194.398,29.948,-9999,-9999,-9999,-9999.513,2.624,4.879
4703.625,4699.917,111.705,-45.787,-9999,8.717,162.31,194.425,29.948,-9999,-9999,-9999,-9999.513,2.646,4.87
4703.75,4700.042,111.705,-45.787,-9999,8.717,162.639,194.496,29.948,-9999,-9999,-9999,-9999.513,2.677,4.885
4703.875,4700.167,111.705,-45.787,-9999,8.717,162.655,194.522,29.948,-9999,-9999,-9999,-9999.513,2.687,4.928
4704,4700.292,111.705,-45.787,-9999,8.717,162.503,194.489,29.948,-9999,-9999,-9999,-9999.513,2.694,4.952
4704.125,4700.417,111.705,-45.787,-9999,8.716,162.177,194.346,29.948,-9999,-9999,-9999,-9999.513,2.692,4.941
4704.25,4700.542,111.705,-45.787,-9999,8.716,162.101,194.246,29.948,-9999,-9999,-9999,-9999.513,2.692,4.89
4704.375,4700.667,111.705,-45.787,-9999,8.715,162.185,194.267,29.948,-9999,-9999,-9999,-9999.513,2.69,4.856
4704.5,4700.792,111.705,-45.787,-9999,8.715,162.411,194.387,29.948,-9999,-9999,-9999,-9999.513,2.682,4.802
4704.625,4700.917,111.705,-45.787,-9999,8.716,162.488,194.456,29.948,-9999,-9999,-9999,-9999.513,2.674,4.841
4704.75,4701.042,111.705,-45.787,-9999,8.716,162.38,194.629,29.948,-9999,-9999,-9999,-9999.513,2.654,-9998.775
4704.875,4701.167,111.705,-45.787,-9999,8.716,161.683,194.855,29.948,-9999,-9999,-9999,-9999.513,2.639,-9998.775
4705,4701.292,111.705,-45.787,-9999,8.715,161.177,194.958,29.948,-9999,-9999,-9999,-9999.513,2.633,-9998.775
4705.125,4701.417,111.705,-45.787,-9999,8.715,160.573,194.942,29.948,-9999,-9999,-9999,-9999.513,2.632,-9998.775
4705.25,4701.542,111.705,-45.787,-9999,8.714,160.523,194.662,29.948,-9999,-9999,-9999,-9999.513,2.635,-9998.775
4705.375,4701.667,111.705,-45.787,-9999,8.714,160.609,194.506,29.948,-9999,-9999,-9999,-9999.513,2.644,-9998.775
4705.5,4701.792,111.705,-45.787,-9999,8.714,160.659,194.254,29.948,-9999,-9999,-9999,-9999.513,2.648,-9998.775
4705.625,4701.917,111.705,-45.787,-9999,8.714,160.494,194.109,29.948,-9999,-9999,-9999,-9999.513,2.647,-9998.775
4705.75,4702.042,111.705,-45.787,-9999,8.714,160.358,194.018,29.948,-9999,-9999,-9999,-9999.513,2.643,-9998.775
4705.875,4702.167,111.705,-45.787,-9999,8.714,159.998,193.694,29.948,-9999,-9999,-9999,-9999.513,2.647,-9998.775
4706,4702.292,111.705,-45.787,-9999,8.715,-9999,-9999,29.948,-9999,-9999,-9999,-9999.513,2.651,-9998.775
4706.125,4702.417,111.705,-45.787,-9999,8.715,-9999,-9999,29.948,-9999,-9999,-9999,-9999.513,2.658,-9998.775
4706.25,4702.542,111.705,-45.787,-9999,8.714,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.657,-9998.775
4706.375,4702.667,111.705,-45.787,-9999,8.714,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.654,-9998.775
4706.5,4702.792,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.65,-9998.775
4706.625,4702.917,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.65,-9998.775
4706.75,4703.042,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.657,-9998.775
4706.875,4703.167,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.662,-9998.775
4707,4703.292,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.66,-9998.775
4707.125,4703.417,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.65,-9998.775
4707.25,4703.542,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.641,-9998.775
4707.375,4703.667,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.64,-9998.775
4707.5,4703.792,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.644,-9998.775
4707.625,4703.917,111.705,-45.787,-9999,8.714,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,2.647,-9998.775
4707.75,4704.042,111.705,-45.787,-9999,8.714,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4707.875,4704.167,111.705,-45.787,-9999,8.713,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4708,4704.292,111.705,-45.787,-9999,8.712,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4708.125,4704.417,111.705,-45.787,-9999,8.712,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4708.25,4704.542,111.705,-45.787,-9999,8.711,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4708.375,4704.667,111.705,-45.787,-9999,8.711,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4708.5,4704.792,111.705,-45.787,-9999,8.711,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4708.625,4704.917,111.705,-45.787,-9999,8.711,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4708.75,4705.042,111.705,-45.787,-9999,8.71,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4708.875,4705.167,111.705,-45.787,-9999,8.709,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4709,4705.292,111.705,-45.787,-9999,8.705,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4709.125,4705.417,111.705,-45.787,-9999,8.473,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4709.25,4705.542,111.705,-45.787,-9999,7.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4709.375,4705.667,111.705,-45.787,-9999,6.497,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4709.5,4705.792,111.705,-45.787,-9999,5.402,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4709.625,4705.917,111.705,-45.787,-9999,5.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4709.75,4706.042,111.705,-45.787,-9999,7.018,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4709.875,4706.167,111.705,-45.787,-9999,8.733,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4710,4706.292,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4710.125,4706.417,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4710.25,4706.542,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4710.375,4706.667,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4710.5,4706.792,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4710.625,4706.917,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4710.75,4707.042,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4710.875,4707.167,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4711,4707.292,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4711.125,4707.417,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4711.25,4707.542,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4711.375,4707.667,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4711.5,4707.792,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4711.625,4707.917,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4711.75,4708.042,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4711.875,4708.167,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4712,4708.292,111.705,-45.787,-9999,8.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999.513,-9999.031,-9998.775
4712.125,4708.417,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4712.25,4708.542,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4712.375,4708.667,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4712.5,4708.792,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4712.625,4708.917,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4712.75,4709.042,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4712.875,4709.167,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4713,4709.292,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4713.125,4709.417,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4713.25,4709.542,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4713.375,4709.667,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4713.5,4709.792,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4713.625,4709.917,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4713.75,4710.042,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4713.875,4710.167,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4714,4710.292,111.705,-45.787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
