Depth,TVD,DX,DY,GR,CAL,AC,CNL,DEN,RT,RXO,SH,POR,SW,PERM
5101.375,4706.299,-684.226,282.852,114.715,6.095,47.841,3.808,2.833,395.718,397.115,34,0,100,0
5101.5,4706.356,-684.328,282.895,110.606,6.065,48.043,3.864,2.829,361.755,356.536,31,0,100,0
5101.625,4706.413,-684.431,282.937,110.097,6.014,48.223,3.844,2.826,349.291,335.671,31,0,100,0
5101.75,4706.47,-684.534,282.98,110.467,5.987,48.348,3.77,2.821,355.776,338.757,31,0,100,0
5101.875,4706.527,-684.636,283.023,110.582,5.981,48.348,3.771,2.819,395.284,374.817,31,0,100,0
5102,4706.584,-684.739,283.066,109.435,5.992,48.291,3.797,2.813,425.623,404.081,30,0,100,0
5102.125,4706.641,-684.842,283.108,106.771,6.023,48.447,3.793,2.806,493.912,467.528,28,0,100,0
5102.25,4706.698,-684.945,283.151,105.392,6.039,48.499,3.698,2.806,548.389,513.083,28,0,100,0
5102.375,4706.755,-685.047,283.194,103.771,6.065,48.377,3.657,2.813,563.61,523.645,27,0,100,0
5102.5,4706.812,-685.15,283.237,103.835,6.075,48.377,3.608,2.822,571.776,524.291,27,0,100,0
5102.625,4706.869,-685.253,283.279,103.902,6.073,48.008,3.59,2.824,573.422,518.638,27,0,100,0
5102.75,4706.926,-685.356,283.322,103.156,6.06,47.47,3.555,2.821,579.667,520.54,26,0,100,0
5102.875,4706.983,-685.458,283.365,101.37,6.048,47.098,3.552,2.818,599.485,532.576,25,0,100,0
5103,4707.04,-685.561,283.408,100.159,6.024,46.707,3.562,2.819,606.083,536.49,24,0,100,0
5103.125,4707.097,-685.664,283.45,97.602,6.007,46.69,3.525,2.83,598.86,530.283,23,0,100,0
5103.25,4707.154,-685.766,283.493,96.242,6.004,46.69,3.405,2.84,568.579,504.864,22,0,100,0
5103.375,4707.211,-685.869,283.536,96.421,6.007,46.641,3.362,2.842,550.757,489.818,22,0,100,0
5103.5,4707.268,-685.972,283.578,97.75,6.018,46.795,3.376,2.837,521.256,464.579,23,0,100,0
5103.625,4707.325,-686.075,283.621,98.253,6.024,46.944,3.465,2.832,506.886,451.427,23,0,100,0
5103.75,4707.382,-686.177,283.664,99.008,6.032,47.186,3.498,2.819,504.581,448.688,24,0,100,0
5103.875,4707.439,-686.28,283.707,100.257,6.034,47.186,3.548,2.806,504.036,446.736,24,0,100,0
5104,4707.496,-686.383,283.749,100.978,6.033,47.251,3.663,2.799,509.349,448.6,25,0,100,0
5104.125,4707.553,-686.486,283.792,101.736,6.027,47.358,3.74,2.798,518.391,453.82,25,0,100,0
5104.25,4707.61,-686.588,283.835,100.566,6.022,47.345,3.802,2.808,559.126,482.861,25,0,100,0
5104.375,4707.667,-686.691,283.878,99.521,6.007,47.411,3.745,2.815,633.583,540.48,24,0,100,0
5104.5,4707.724,-686.794,283.92,97.662,5.991,47.187,3.528,2.825,678.377,575.115,23,0,100,0
5104.625,4707.781,-686.896,283.963,96.859,5.984,47.187,3.348,2.825,762.462,638.371,22,0,100,0
5104.75,4707.838,-686.999,284.006,96.818,5.982,46.819,3.299,2.825,819.033,676.56,22,0,100,0
5104.875,4707.895,-687.102,284.048,96.215,5.993,46.314,3.231,2.826,835.419,685.073,22,0,100,0
5105,4707.952,-687.205,284.091,95.451,6.002,46.144,3.176,2.827,853.424,688.821,22,0,100,0
5105.125,4708.009,-687.307,284.134,92.927,6.024,46.094,3.162,2.832,859.825,688.727,20,0,100,0
5105.25,4708.065,-687.41,284.177,88.712,6.047,46.382,3.128,2.832,873.537,692.095,18,0,100,0
5105.375,4708.123,-687.513,284.219,86.347,6.055,46.382,3.03,2.83,883.03,695.55,17,0,100,0
5105.5,4708.18,-687.615,284.262,83.363,6.058,46.359,2.966,2.827,881.004,692.437,15,0,100,0
5105.625,4708.236,-687.718,284.305,84.224,6.041,46.279,2.842,2.827,856.035,670.323,15,0,100,0
5105.75,4708.293,-687.821,284.348,85.48,6.027,46.085,2.805,2.828,807.41,631.06,16,0,100,0
5105.875,4708.351,-687.924,284.39,88.303,5.997,45.893,2.775,2.827,778.905,609.186,18,0,100,0
5106,4708.407,-688.026,284.433,92.044,5.987,45.893,2.771,2.825,723,569.148,20,0,100,0
5106.125,4708.464,-688.129,284.476,94.289,5.985,46.064,2.77,2.824,676.562,538.963,21,0,100,0
5106.25,4708.521,-688.232,284.519,98.149,6.002,46.392,2.767,2.824,658.256,527.525,23,0,100,0
5106.375,4708.579,-688.335,284.561,100.028,6.012,46.989,2.766,2.827,633.484,512.194,24,0,100,0
5106.5,4708.635,-688.437,284.604,100.478,6.03,47.348,2.772,2.829,628.271,509.602,25,0,100,0
5106.625,4708.692,-688.54,284.647,101.132,6.04,47.718,2.789,2.831,634.097,517.328,25,0,100,0
5106.75,4708.75,-688.643,284.689,101.66,6.041,47.718,2.783,2.831,655.362,536.466,25,0,100,0
5106.875,4708.806,-688.745,284.732,103.376,6.033,47.562,2.761,2.83,665.997,544.835,26,0,100,0
5107,4708.863,-688.848,284.775,104.858,6.018,47.383,2.729,2.826,665.731,542.7,27,0,100,0
5107.125,4708.92,-688.951,284.818,105.103,6.009,47.237,2.779,2.823,603.282,492.059,27,0,100,0
5107.25,4708.977,-689.054,284.86,105.242,5.993,47.072,2.814,2.823,545.804,446.559,27,0,100,0
5107.375,4709.034,-689.156,284.903,106.359,5.986,47.072,2.842,2.827,410.718,338.611,28,0,100,0
5107.5,4709.091,-689.259,284.946,107.285,5.979,47.31,2.853,2.828,307.777,253.791,29,0,100,0
5107.625,4709.148,-689.362,284.989,109.419,5.983,47.659,2.963,2.829,279.269,229.415,30,0,100,0
5107.75,4709.205,-689.465,285.031,111.418,5.99,48.166,3.131,2.826,261.356,212.999,32,0,100,0
5107.875,4709.262,-689.567,285.074,112.332,6.009,48.548,3.172,2.822,282.039,230.138,32,0,100,0
5108,4709.319,-689.67,285.117,114.407,6.028,48.789,3.16,2.808,301.79,246.841,34,0,100,0
5108.125,4709.376,-689.773,285.16,115.745,6.037,48.789,3.156,2.795,341.697,279.375,35,0,100,0
5108.25,4709.433,-689.875,285.202,118.823,6.047,48.795,3.158,2.793,354.95,288.81,37,0,100,0
5108.375,4709.49,-689.978,285.245,121.644,6.039,48.786,3.088,2.799,363.683,291.071,39,0,100,0
5108.5,4709.547,-690.081,285.288,122.456,6.029,48.51,2.939,2.806,360.625,283.963,40,0,100,0
5108.625,4709.604,-690.184,285.33,122.281,6.005,48.462,2.889,2.815,360.487,281.761,39,0,100,0
5108.75,4709.661,-690.286,285.373,120.345,5.986,48.462,2.867,2.81,372.371,286.419,38,0,100,0
5108.875,4709.718,-690.389,285.416,119.502,5.981,48.249,2.871,2.806,403.916,306.556,37,0,100,0
5109,4709.775,-690.492,285.459,119.019,5.98,48.312,2.879,2.802,421.766,319.315,37,0,100,0
5109.125,4709.832,-690.594,285.501,118.913,5.986,48.469,2.925,2.8,440.729,334.967,37,0,100,0
5109.25,4709.889,-690.697,285.544,118.622,6.006,48.482,2.962,2.796,424.897,325.184,37,0,100,0
5109.375,4709.946,-690.8,285.587,118.663,6.03,48.552,3.059,2.785,408.539,312.971,37,0,100,0
5109.5,4710.003,-690.903,285.63,120.757,6.04,48.552,3.172,2.777,377.049,287.292,38,0,100,0
5109.625,4710.06,-691.005,285.672,122.085,6.052,48.713,3.229,2.778,367.196,277.997,39,0,100,0
5109.75,4710.117,-691.108,285.715,123.961,6.053,48.556,3.298,2.788,363.982,270.277,41,0,100,0
5109.875,4710.174,-691.211,285.758,124.362,6.049,48.331,3.256,2.796,378.952,275.722,41,0,100,0
5110,4710.231,-691.314,285.801,123.877,6.031,48.191,3.2,2.809,390.157,282.125,41,0,100,0
5110.125,4710.288,-691.416,285.843,122.07,6.008,48.191,3.041,2.816,414.916,298.91,39,0,100,0
5110.25,4710.345,-691.519,285.886,121.075,5.997,48.562,2.813,2.818,440.777,316.856,38,0,100,0
5110.375,4710.402,-691.622,285.929,120.232,5.987,49.15,2.7,2.819,454.941,326.241,38,0,100,0
5110.5,4710.459,-691.724,285.971,121.784,5.998,49.533,2.516,2.812,489.2,351.453,39,0,100,0
5110.625,4710.516,-691.827,286.014,123.001,6.008,49.391,2.447,2.805,527.639,385.71,40,0,100,0
5110.75,4710.573,-691.93,286.057,124.473,6.033,48.655,2.367,2.793,544.27,401.735,41,0,100,0
5110.875,4710.63,-692.033,286.1,123.155,6.044,48.655,2.366,2.788,567.117,423.146,40,0,100,0
5111,4710.687,-692.135,286.142,121.559,6.058,47.672,2.389,2.788,575.446,429.269,39,0,100,0
5111.125,4710.744,-692.238,286.185,117.953,6.056,47.084,2.459,2.794,567.444,422.667,36,0,100,0
5111.25,4710.801,-692.341,286.228,115.34,6.05,46.98,2.551,2.806,498.792,369.853,34,0,100,0
5111.375,4710.857,-692.444,286.271,115.018,6.031,47.538,2.61,2.81,435.285,321.026,34,0,100,0
5111.5,4710.915,-692.546,286.313,118.711,6.009,48.847,2.755,2.808,284.161,204.638,37,0,100,0
5111.625,4710.972,-692.649,286.356,124.016,6,48.847,2.915,2.803,165.429,114.238,41,0,100,0
5111.75,4711.029,-692.752,286.399,141.668,5.989,50.545,3.001,2.788,129.743,87.674,56,0,100,0
5111.875,4711.085,-692.854,286.442,160.781,5.989,51.793,3.221,2.78,95.643,63.191,76,0,100,0
5112,4711.143,-692.957,286.484,166.271,5.993,52.016,3.38,2.78,96.04,64.85,82,0,100,0
5112.125,4711.2,-693.06,286.527,163.35,6.015,51.428,3.835,2.788,109.569,77.079,79,0,100,0
5112.25,4711.256,-693.163,286.57,146.287,6.029,51.428,4.32,2.799,185.018,147.4,60,0,100,0
5112.375,4711.313,-693.265,286.612,136.107,6.05,50.174,4.43,2.803,385.748,343.232,51,0,100,0
5112.5,4711.371,-693.368,286.655,117.754,6.052,48.6,4.262,2.813,570.985,526.502,36,0,100,0
5112.625,4711.427,-693.471,286.698,104.124,6.047,47.197,3.818,2.827,1202.104,1130.808,27,0,100,0
5112.75,4711.484,-693.573,286.741,98.929,6.034,46.053,3.599,2.835,1868.652,1729.492,24,0,100,0
5112.875,4711.542,-693.676,286.783,91.474,6.02,45.385,3.248,2.844,1962.293,1795.849,19,0,100,0
5113,4711.599,-693.779,286.826,88.919,6.011,45.385,3.013,2.845,1458.104,1302.895,18,0,100,0
5113.125,4711.655,-693.882,286.869,84.975,5.989,44.835,2.924,2.845,1005.428,886.824,16,0,100,0
5113.25,4711.712,-693.984,286.912,82.081,5.98,44.47,2.716,2.846,281.158,238.989,14,0,100,0
5113.375,4711.77,-694.087,286.954,81.343,5.985,44.519,2.4,2.846,63.597,48.849,14,0,100,0
5113.5,4711.826,-694.19,286.997,82.927,6.009,44.845,2.264,2.843,49.739,36.735,15,0,100,0
5113.625,4711.883,-694.293,287.04,90.649,6.039,44.845,2.251,2.84,67.683,47.672,19,0,100,0
5113.75,4711.94,-694.395,287.083,96.584,6.055,45.434,2.418,2.842,212.131,148.451,22,0,100,0
5113.875,4711.997,-694.498,287.125,109.073,6.082,46.077,2.983,2.849,353.58,251.604,30,0,100,0
5114,4712.054,-694.601,287.168,117.973,6.091,46.739,3.4,2.852,671.202,492.41,36,0,100,0
5114.125,4712.111,-694.703,287.211,120.779,6.088,46.825,3.436,2.848,821.159,614.523,38,0,100,0
5114.25,4712.168,-694.806,287.253,124.002,6.055,47.074,3.331,2.837,809.336,607.068,41,0,100,0
5114.375,4712.225,-694.909,287.296,122.789,6.033,47.074,3.29,2.828,727.326,523.405,40,0,100,0
5114.5,4712.282,-695.012,287.339,120.055,6.002,47.103,3.322,2.825,709.834,482.085,38,0,100,0
5114.625,4712.339,-695.114,287.382,112.314,6.002,47.033,3.377,2.82,769.244,438.797,32,0,100,0
5114.75,4712.396,-695.217,287.424,108.338,6.006,46.777,3.311,2.82,944.916,467.576,29,0,100,0
5114.875,4712.453,-695.32,287.467,101.364,6.009,46.686,3.248,2.821,1062.493,510.19,25,0,100,0
5115,4712.51,-695.423,287.51,95.81,6.003,46.686,3.138,2.821,1301.29,618.257,22,0,100,0
5115.125,4712.567,-695.525,287.553,94.035,6.001,46.661,3.089,2.82,1489.908,710.27,21,0,100,0
5115.25,4712.624,-695.628,287.595,93.902,6.004,46.344,3.074,2.827,1563.048,746.067,21,0,100,0
5115.375,4712.681,-695.731,287.638,96.501,6.008,45.989,2.985,2.844,1686.39,806.06,22,0,100,0
5115.5,4712.738,-695.833,287.681,97.255,6.015,45.884,2.9,2.852,1794.084,857.205,23,0,100,0
5115.625,4712.795,-695.936,287.724,96.123,6.01,45.47,2.714,2.859,1843.875,882.224,22,0,100,0
5115.75,4712.852,-696.039,287.766,93.134,6.003,45.47,2.611,2.861,1935.939,939.457,20,0,100,0
5115.875,4712.909,-696.142,287.809,91.936,5.986,45.391,2.606,2.864,1990.061,998.96,20,0,100,0
5116,4712.966,-696.244,287.852,90.725,5.976,45.148,2.634,2.868,1973.985,1015.443,19,0,100,0
5116.125,4713.023,-696.347,287.894,90.765,5.976,45.107,2.607,2.865,1801.005,985.302,19,0,100,0
5116.25,4713.08,-696.45,287.937,92.771,5.989,45.418,2.571,2.845,1648.781,934.356,20,0,100,0
5116.375,4713.137,-696.552,287.98,98.809,6.013,46.237,2.493,2.813,1294.273,786.925,24,0,100,0
5116.5,4713.194,-696.655,288.023,103.707,6.025,46.237,2.403,2.798,990.145,635.694,27,0,100,0
5116.625,4713.251,-696.758,288.065,116.124,6.04,47.045,2.335,2.776,876.138,573.437,35,0,100,0
5116.75,4713.308,-696.861,288.108,122.791,6.042,47.884,2.192,2.768,716.775,481.612,40,0,100,0
5116.875,4713.365,-696.963,288.151,120.746,6.038,48.109,2.163,2.769,634.715,430.998,38,0,100,0
5117,4713.422,-697.066,288.194,111.525,6.026,48.08,2.24,2.781,620.403,421.509,32,0,100,0
5117.125,4713.479,-697.169,288.236,109.15,6.02,48.08,2.356,2.799,646.232,438.461,30,0,100,0
5117.25,4713.536,-697.272,288.279,111.318,6.007,47.768,2.376,2.806,764.633,516.564,31,0,100,0
5117.375,4713.593,-697.374,288.322,115.015,5.995,47.36,2.355,2.813,879.233,591.872,34,0,100,0
5117.5,4713.65,-697.477,288.365,111.97,5.993,47.053,2.358,2.816,1325.268,892.223,32,0,100,0
5117.625,4713.707,-697.58,288.407,109.653,5.998,46.568,2.376,2.82,1700.1,1153.423,30,0,100,0
5117.75,4713.764,-697.682,288.45,106.404,6.016,46.053,2.411,2.828,2639.89,1834.283,28,0,100,0
5117.875,4713.821,-697.785,288.493,105.141,6.028,46.053,2.427,2.832,3260.977,2322.898,27,0,100,0
5118,4713.877,-697.888,288.535,101.998,6.048,45.355,2.436,2.838,3260.665,2352.392,25,0,100,0
5118.125,4713.935,-697.991,288.578,98.512,6.057,45.016,2.465,2.837,2690.76,1998.066,23,0,100,0
5118.25,4713.992,-698.093,288.621,97.57,6.056,44.998,2.541,2.834,1858.187,1427.45,23,0,100,0
5118.375,4714.049,-698.196,288.664,98.844,6.045,45.56,2.61,2.827,1491.517,1166.134,24,0,100,0
5118.5,4714.105,-698.299,288.706,104.194,6.037,45.56,2.833,2.833,921.017,745.436,27,0,100,0
5118.625,4714.163,-698.401,288.749,107.934,6.018,46.153,2.979,2.84,551.091,463.282,29,0,100,0
5118.75,4714.22,-698.504,288.792,116.45,6.003,47.05,3.295,2.848,430.71,369.719,35,0,100,0
5118.875,4714.276,-698.607,288.835,124.613,6.002,48.018,3.583,2.837,279.089,250.337,41,0,100,0
5119,4714.333,-698.71,288.877,128.544,6.022,48.941,3.709,2.826,199.848,188.299,44,0,100,0
5119.125,4714.391,-698.812,288.92,136.786,6.06,49.929,3.914,2.8,176.609,170.231,51,0,100,0
5119.25,4714.447,-698.915,288.963,141.351,6.076,49.929,4.079,2.779,148.987,147.722,56,0,100,0
5119.375,4714.504,-699.018,289.005,152.904,6.085,50.84,4.162,2.772,139.923,139.564,67,0,100,0
5119.5,4714.562,-699.121,289.048,175.247,6.078,51.432,4.383,2.765,123.235,124.027,94,0,100,0
5119.625,4714.619,-699.223,289.091,193.751,6.073,51.661,4.678,2.764,104.998,107.539,100,0,100,0
5119.75,4714.675,-699.326,289.134,241.935,6.063,51.714,4.826,2.761,96.424,99.805,100,0,100,0
5119.875,4714.732,-699.429,289.176,280.93,6.051,51.714,5.11,2.76,85.286,89.38,100,0,100,0
5120,4714.79,-699.531,289.219,286.287,6.044,51.585,5.192,2.761,86.089,89.445,-9999,-9999,-9999,-9999
5120.125,4714.846,-699.634,289.262,261.364,6.028,51.404,5.117,2.77,91.421,93.95,-9999,-9999,-9999,-9999
5120.25,4714.903,-699.737,289.305,210.665,6.02,51.225,4.939,2.784,110.835,111.258,-9999,-9999,-9999,-9999
5120.375,4714.96,-699.84,289.347,187.599,6.01,51.007,4.848,2.792,133.775,132.671,-9999,-9999,-9999,-9999
5120.5,4715.017,-699.942,289.39,159.226,6.015,50.504,4.787,2.802,141.815,140.441,-9999,-9999,-9999,-9999
5120.625,4715.074,-700.045,289.433,151.218,6.024,50.504,4.187,2.805,146.867,145.061,-9999,-9999,-9999,-9999
5120.75,4715.131,-700.148,289.476,-9999,6.05,49.998,3.753,2.803,146.42,143.862,-9999,-9999,-9999,-9999
5120.875,4715.188,-700.251,289.518,-9999,-9999,49.842,3.252,2.795,153.03,147.277,-9999,-9999,-9999,-9999
5121,4715.245,-700.353,289.561,-9999,-9999,49.603,3.049,2.79,189.802,176.736,-9999,-9999,-9999,-9999
5121.125,4715.37,-700.353,289.561,-9999,-9999,49.241,3.049,2.786,228.822,208.319,-9999,-9999,-9999,-9999
5121.25,4715.495,-700.353,289.561,-9999,-9999,49.241,3.049,2.79,358.854,315.433,-9999,-9999,-9999,-9999
5121.375,4715.62,-700.353,289.561,-9999,-9999,48.963,3.049,2.793,513.25,447.98,-9999,-9999,-9999,-9999
5121.5,4715.745,-700.353,289.561,-9999,-9999,48.741,2.977,2.796,565.733,495.036,-9999,-9999,-9999,-9999
5121.625,4715.87,-700.353,289.561,-9999,-9999,48.553,2.669,2.797,581.804,510.917,-9999,-9999,-9999,-9999
5121.75,4715.995,-700.353,289.561,-9999,-9999,48.169,2.543,2.794,525.112,455.82,-9999,-9999,-9999,-9999
5121.875,4716.12,-700.353,289.561,-9999,-9999,48.075,2.393,2.796,499.074,428.338,-9999,-9999,-9999,-9999
5122,4716.245,-700.353,289.561,-9999,-9999,48.075,2.381,2.799,469.964,394.64,-9999,-9999,-9999,-9999
5122.125,4716.37,-700.353,289.561,-9999,-9999,48.08,2.41,2.799,444.184,367.776,-9999,-9999,-9999,-9999
5122.25,4716.495,-700.353,289.561,-9999,-9999,48.441,2.519,2.796,426.076,350.972,-9999,-9999,-9999,-9999
5122.375,4716.62,-700.353,289.561,-9999,-9999,48.655,2.683,2.798,387.571,316.517,-9999,-9999,-9999,-9999
5122.5,4716.745,-700.353,289.561,-9999,-9999,48.561,2.77,2.802,371.137,302.236,-9999,-9999,-9999,-9999
5122.625,4716.87,-700.353,289.561,-9999,-9999,48.327,2.931,2.815,345.219,281.871,-9999,-9999,-9999,-9999
5122.75,4716.995,-700.353,289.561,-9999,-9999,48.327,3.126,2.82,328.078,270.077,-9999,-9999,-9999,-9999
5122.875,4717.12,-700.353,289.561,-9999,-9999,48.048,3.259,2.823,323.902,266.989,-9999,-9999,-9999,-9999
5123,4717.245,-700.353,289.561,-9999,-9999,47.899,3.542,2.82,321.357,263.56,-9999,-9999,-9999,-9999
5123.125,4717.37,-700.353,289.561,-9999,-9999,47.814,3.637,2.819,312.807,255.944,-9999,-9999,-9999,-9999
5123.25,4717.495,-700.353,289.561,-9999,-9999,47.838,3.689,2.817,301.987,247.952,-9999,-9999,-9999,-9999
5123.375,4717.62,-700.353,289.561,-9999,-9999,47.838,3.684,2.812,269.03,223.138,-9999,-9999,-9999,-9999
5123.5,4717.745,-700.353,289.561,-9999,-9999,48.267,3.705,2.808,230.89,191.828,-9999,-9999,-9999,-9999
5123.625,4717.87,-700.353,289.561,-9999,-9999,48.717,3.814,2.793,213.239,176.591,-9999,-9999,-9999,-9999
5123.75,4717.995,-700.353,289.561,-9999,-9999,49.645,3.988,2.791,185.483,152.663,-9999,-9999,-9999,-9999
5123.875,4718.12,-700.353,289.561,-9999,-9999,50.196,4.084,2.789,171.695,141.244,-9999,-9999,-9999,-9999
5124,4718.245,-700.353,289.561,-9999,-9999,50.38,4.275,2.782,171.609,140.657,-9999,-9999,-9999,-9999
5124.125,4718.37,-700.353,289.561,-9999,-9999,50.38,4.38,2.782,188.44,150.894,-9999,-9999,-9999,-9999
5124.25,4718.495,-700.353,289.561,-9999,-9999,49.931,-9999,2.78,205.988,162.525,-9999,-9999,-9999,-9999
5124.375,4718.62,-700.353,289.561,-9999,-9999,49.333,-9999,2.778,250.742,194.227,-9999,-9999,-9999,-9999
5124.5,4718.745,-700.353,289.561,-9999,-9999,49.031,-9999,2.776,279.93,215.58,-9999,-9999,-9999,-9999
5124.625,4718.87,-700.353,289.561,-9999,-9999,49.215,-9999,2.773,279.343,214.376,-9999,-9999,-9999,-9999
5124.75,4718.995,-700.353,289.561,-9999,-9999,49.215,-9999,2.763,248.858,188.524,-9999,-9999,-9999,-9999
5124.875,4719.12,-700.353,289.561,-9999,-9999,49.752,-9999,2.763,202.851,151.183,-9999,-9999,-9999,-9999
5125,4719.245,-700.353,289.561,-9999,-9999,50.45,-9999,2.762,182.618,135.271,-9999,-9999,-9999,-9999
5125.125,4719.37,-700.353,289.561,-9999,-9999,51.1,-9999,2.76,155.295,113.816,-9999,-9999,-9999,-9999
5125.25,4719.495,-700.353,289.561,-9999,-9999,51.061,-9999,2.763,149.06,106.974,-9999,-9999,-9999,-9999
5125.375,4719.62,-700.353,289.561,-9999,-9999,50.588,-9999,2.775,152.931,108.416,-9999,-9999,-9999,-9999
5125.5,4719.745,-700.353,289.561,-9999,-9999,50.588,-9999,2.789,166.088,115.5,-9999,-9999,-9999,-9999
5125.625,4719.87,-700.353,289.561,-9999,-9999,49.443,-9999,2.796,171.887,118.585,-9999,-9999,-9999,-9999
5125.75,4719.995,-700.353,289.561,-9999,-9999,48.479,-9999,2.806,179.802,121.859,-9999,-9999,-9999,-9999
5125.875,4720.12,-700.353,289.561,-9999,-9999,48.024,-9999,2.806,185.988,123.853,-9999,-9999,-9999,-9999
5126,4720.245,-700.353,289.561,-9999,-9999,48.347,-9999,2.801,187.871,124.494,-9999,-9999,-9999,-9999
5126.125,4720.37,-700.353,289.561,-9999,-9999,48.347,-9999,2.79,185.108,122.502,-9999,-9999,-9999,-9999
5126.25,4720.495,-700.353,289.561,-9999,-9999,49.252,-9999,2.787,173.97,115.705,-9999,-9999,-9999,-9999
5126.375,4720.62,-700.353,289.561,-9999,-9999,50.233,-9999,2.786,167.147,111.642,-9999,-9999,-9999,-9999
5126.5,4720.745,-700.353,289.561,-9999,-9999,50.805,-9999,2.784,153.72,103.611,-9999,-9999,-9999,-9999
5126.625,4720.87,-700.353,289.561,-9999,-9999,51.108,-9999,2.781,142.724,96.39,-9999,-9999,-9999,-9999
5126.75,4720.995,-700.353,289.561,-9999,-9999,51.239,-9999,2.775,139.355,93.899,-9999,-9999,-9999,-9999
5126.875,4721.12,-700.353,289.561,-9999,-9999,51.239,-9999,2.778,138.063,92.378,-9999,-9999,-9999,-9999
5127,4721.245,-700.353,289.561,-9999,-9999,51.112,-9999,2.782,140.333,93.332,-9999,-9999,-9999,-9999
5127.125,4721.37,-700.353,289.561,-9999,-9999,50.862,-9999,2.792,141.132,93.647,-9999,-9999,-9999,-9999
5127.25,4721.495,-700.353,289.561,-9999,-9999,50.967,-9999,-9999,141.241,93.399,-9999,-9999,-9999,-9999
5127.375,4721.62,-700.353,289.561,-9999,-9999,51.323,-9999,-9999,140.738,93.001,-9999,-9999,-9999,-9999
5127.5,4721.745,-700.353,289.561,-9999,-9999,51.735,-9999,-9999,138.978,91.696,-9999,-9999,-9999,-9999
5127.625,4721.87,-700.353,289.561,-9999,-9999,51.735,-9999,-9999,137.574,89.996,-9999,-9999,-9999,-9999
5127.75,4721.995,-700.353,289.561,-9999,-9999,51.982,-9999,-9999,137.786,89.65,-9999,-9999,-9999,-9999
5127.875,4722.12,-700.353,289.561,-9999,-9999,51.912,-9999,-9999,141.533,91.452,-9999,-9999,-9999,-9999
5128,4722.245,-700.353,289.561,-9999,-9999,51.868,-9999,-9999,150.559,97.022,-9999,-9999,-9999,-9999
5128.125,4722.37,-700.353,289.561,-9999,-9999,51.585,-9999,-9999,157.092,101.192,-9999,-9999,-9999,-9999
5128.25,4722.495,-700.353,289.561,-9999,-9999,51.585,-9999,-9999,173.426,112.013,-9999,-9999,-9999,-9999
5128.375,4722.62,-700.353,289.561,-9999,-9999,51.246,-9999,-9999,189.269,123.472,-9999,-9999,-9999,-9999
5128.5,4722.745,-700.353,289.561,-9999,-9999,50.872,-9999,-9999,194.378,127.538,-9999,-9999,-9999,-9999
5128.625,4722.87,-700.353,289.561,-9999,-9999,51.003,-9999,-9999,193.834,128.395,-9999,-9999,-9999,-9999
5128.75,4722.995,-700.353,289.561,-9999,-9999,51.512,-9999,-9999,187.268,124.585,-9999,-9999,-9999,-9999
5128.875,4723.12,-700.353,289.561,-9999,-9999,52.2,-9999,-9999,164.865,110.888,-9999,-9999,-9999,-9999
5129,4723.245,-700.353,289.561,-9999,-9999,52.2,-9999,-9999,140.979,95.992,-9999,-9999,-9999,-9999
5129.125,4723.37,-700.353,289.561,-9999,-9999,52.754,-9999,-9999,131.851,90.255,-9999,-9999,-9999,-9999
5129.25,4723.495,-700.353,289.561,-9999,-9999,53.082,-9999,-9999,120.718,83.427,-9999,-9999,-9999,-9999
5129.375,4723.62,-700.353,289.561,-9999,-9999,53.197,-9999,-9999,118.603,82.526,-9999,-9999,-9999,-9999
5129.5,4723.745,-700.353,289.561,-9999,-9999,52.977,-9999,-9999,120.905,84.384,-9999,-9999,-9999,-9999
5129.625,4723.87,-700.353,289.561,-9999,-9999,52.977,-9999,-9999,130.066,90.93,-9999,-9999,-9999,-9999
5129.75,4723.995,-700.353,289.561,-9999,-9999,52.48,-9999,-9999,139.348,98.183,-9999,-9999,-9999,-9999
